NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMM;RR;QRR;NBRR;RR_ME;RRAB;QRRAB;RRABDAT;NBJRR1;NBJRR5;NBJRR10;NBJRR30;NBJRR50;NBJRR100;PMERM;QPMERM;NBPMERM;PMERMINAB;QPMERMINAB;PMERMINABDAT;TX;QTX;NBTX;TX_ME;TXAB;QTXAB;TXDAT;TXMIN;QTXMIN;TXMINDAT;NBJTX0;NBJTX25;NBJTX30;NBJTX35;NBJTXI20;NBJTXI27;NBJTXS32;TN;QTN;NBTN;TN_ME;TNAB;QTNAB;TNDAT;TNMAX;QTNMAX;TNMAXDAT;NBJTN5;NBJTN10;NBJTNI10;NBJTNI15;NBJTNI20;NBJTNS20;NBJTNS25;NBJGELEE;TAMPLIM;QTAMPLIM;TAMPLIAB;QTAMPLIAB;TAMPLIABDAT;NBTAMPLI;TM;QTM;NBTM;TMM;QTMM;NBTMM;NBJTMS24;TMMIN;QTMMIN;TMMINDAT;TMMAX;QTMMAX;TMMAXDAT;UNAB;QUNAB;UNABDAT;NBUN;UXAB;QUXAB;UXABDAT;NBUX;UMM;QUMM;NBUM;TSVM;QTSVM;NBTSVM;ETP;QETP;FXIAB;QFXIAB;DXIAB;QDXIAB;FXIDAT;NBJFF10;NBJFF16;NBJFF28;NBFXI;FXI3SAB;QFXI3SAB;DXI3SAB;QDXI3SAB;FXI3SDAT;NBJFXI3S10;NBJFXI3S16;NBJFXI3S28;NBFXI3S;FXYAB;QFXYAB;DXYAB;QDXYAB;FXYABDAT;NBJFXY8;NBJFXY10;NBJFXY15;NBFXY;FFM;QFFM;NBFFM;INST;QINST;NBINST;NBSIGMA0;NBSIGMA20;NBSIGMA80;GLOT;QGLOT;NBGLOT;DIFT;QDIFT;NBDIFT;DIRT;QDIRT;NBDIRT;HNEIGEFTOT;QHNEIGEFTOT;HNEIGEFAB;QHNEIGEFAB;HNEIGEFDAT;NBHNEIGEF;NBJNEIG;NBJHNEIGEF1;NBJHNEIGEF5;NBJHNEIGEF10;NBJSOLNG;NEIGETOTM;QNEIGETOTM;NEIGETOTAB;QNEIGETOTAB;NEIGETOTABDAT;NBJNEIGETOT1;NBJNEIGETOT10;NBJNEIGETOT30;NBJGREL;NBJORAG;NBJBROU
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;202408;28.7;1;31;;14.5;1;29;3;2;1;0;0;0;1021.6;1;31;1018.8;1;6;26.6;1;31;;27.9;1;12;23.7;1;28;0;30;0;0;0;20;0;18.5;1;31;;15.5;1;1;21.2;1;12;0;0;0;0;26;5;0;0;8.1;1;12.1;1;1;31;22.6;1;31;22.1;1;31;0;21.1;1;28;24.6;1;12;38;1;14;31;96;1;29;31;67;1;31;17.7;9;31;146.2;1;21.8;1;120;1;21;25;14;0;31;20.2;1;;0;21;24;10;0;31;14.9;1;130;1;19;24;20;0;31;6.5;1;31;12881;9;31;0;0;6;53581;9;31;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;;0;0
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;202409;22.2;1;30;;7.0;1;21;5;2;0;0;0;0;1020.4;1;30;1016.7;1;28;27.0;1;30;;28.8;1;21;24.5;1;14;0;29;0;0;0;12;0;19.3;1;30;;15.9;1;19;21.6;1;6;0;0;0;0;19;12;0;0;7.7;1;11.7;1;19;30;23.2;1;30;22.9;1;30;3;21.4;1;18;24.7;1;30;45;1;15;30;96;1;20;30;70;1;30;19.5;9;30;150.1;1;20.7;1;120;1;14;27;8;0;30;19.5;1;;0;14;25;2;0;30;14.4;1;130;1;14;26;19;0;30;6.2;1;30;10809;9;30;0;3;4;56326;9;30;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;;0;0
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;202410;19.4;1;31;;4.8;1;25;6;0;0;0;0;0;1018.2;1;31;1015.4;1;16;28.2;1;31;;30.1;1;27;26.2;1;6;0;31;2;0;0;3;0;20.2;1;31;;15.6;1;7;22.7;1;27;0;0;0;0;12;21;0;0;8.0;1;11.1;1;7;31;24.2;1;31;23.7;1;31;14;21.2;1;7;26.4;1;27;41;1;12;31;95;1;25;31;71;1;31;20.8;9;31;169.4;1;20.0;1;110;1;23;22;10;0;31;18.2;1;;0;23;22;7;0;31;14.1;1;110;1;23;20;15;0;31;5.6;1;31;10824;9;31;0;1;2;63852;9;31;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;;0;0
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;202411;72.7;1;30;;22.4;1;22;11;5;2;0;0;0;1015.3;1;30;1008.9;1;21;29.6;1;30;;31.1;1;21;28.6;1;1;0;30;9;0;0;0;0;22.3;1;30;;19.5;1;15;24.3;1;11;0;0;0;0;2;28;0;0;7.3;1;9.8;1;15;30;26.0;1;30;25.7;1;30;30;24.4;1;15;27.4;1;21;40;1;18;30;96;1;23;30;74;1;30;24.1;9;30;197.3;1;20.1;1;110;1;20;26;7;0;30;17.8;1;;0;20;25;2;0;30;14.3;1;110;1;20;23;12;0;30;6.3;1;30;12853;9;30;0;0;4;72481;9;30;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;;0;0
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;202412;22.2;1;31;;10.9;1;29;5;1;1;0;0;0;1015.4;1;31;1013.1;1;2;30.7;1;31;;32.1;1;27;28.2;1;12;0;31;24;0;0;0;1;23.4;1;31;;21.3;1;2;26.0;1;28;0;0;0;0;0;31;2;0;7.3;1;9.6;1;15;31;27.1;1;31;26.9;1;31;31;25.4;1;2;28.8;1;28;39;1;26;31;94;1;12;31;69;1;31;24.4;9;31;229.3;1;17.5;1;110;1;11;27;2;0;31;16.6;1;;0;11;26;1;0;31;12.7;1;100;1;11;25;14;0;31;6.3;1;31;15746;9;31;0;0;7;81021;9;31;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;;0;0
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;202501;85.2;1;31;;20.4;1;15;8;5;4;0;0;0;1013.0;1;31;1008.9;1;31;32.0;1;31;;34.2;1;29;30.3;1;1;0;31;31;0;0;0;15;24.7;1;31;;21.9;1;18;26.5;1;11;0;0;0;0;0;31;13;0;7.3;1;9.6;1;23;31;28.3;1;31;28.1;1;31;31;26.6;1;18;30.0;1;30;47;1;8;31;96;1;16;31;70;1;31;26.5;9;31;232.6;1;18.9;1;110;1;10;25;4;0;31;18.0;1;;0;10;21;2;0;31;13.6;1;110;1;10;22;11;0;31;6.0;1;31;15781;9;31;0;0;8;81045;9;31;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;;0;0
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;202502;373.5;1;28;;155.7;1;28;17;13;10;2;1;1;1010.2;1;28;1004.0;1;28;31.7;1;28;;33.6;1;2;27.6;1;28;0;28;26;0;0;0;13;25.0;1;28;;23.1;1;28;26.7;1;6;0;0;0;0;0;28;15;0;6.7;1;8.9;1;9;28;28.3;1;28;28.0;1;28;28;25.4;1;28;30.1;1;2;52;1;1;28;100;1;28;28;79;1;28;29.6;9;28;155.0;1;59.3;1;120;1;28;20;3;1;28;56.2;1;;0;28;20;2;1;28;37.6;1;130;1;28;20;12;2;28;5.4;1;28;9813;9;28;1;3;0;55546;9;28;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;;2;0
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;202503;195.5;1;31;;74.5;1;22;11;7;4;3;1;0;1013.0;1;31;1009.3;1;16;31.6;1;31;;32.9;1;7;28.1;1;22;0;31;28;0;0;0;12;24.5;1;31;;22.7;1;28;26.8;1;7;0;0;0;0;0;31;11;0;7.2;1;9.5;1;14;31;28.0;1;31;27.8;1;31;31;26.2;1;31;29.9;1;7;48;1;29;31;97;1;23;31;76;1;31;28.2;9;31;178.6;1;18.0;1;140;1;18;21;8;0;31;17.1;1;;0;18;18;4;0;31;12.4;1;120;1;7;18;12;0;31;5.0;1;31;13550;9;31;0;2;6;65919;9;31;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;;2;0
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;202504;125.0;1;30;;59.4;1;29;6;3;3;2;1;0;1014.8;1;30;1012.9;1;20;30.8;1;30;;32.4;1;22;27.3;1;30;0;30;27;0;0;0;1;23.7;1;30;;21.1;1;1;26.4;1;13;0;0;0;0;0;30;3;0;7.1;1;9.9;1;22;30;27.2;1;30;27.1;1;30;30;25.0;1;30;28.9;1;13;49;1;16;30;97;1;2;30;75;1;30;26.7;9;30;156.0;1;21.0;1;130;9;29;25;5;0;30;20.1;1;;0;29;25;3;0;30;14.7;1;130;9;29;25;14;0;30;5.9;1;30;13484;9;30;0;2;12;56420;9;30;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;;1;0
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;202505;55.5;1;31;;42.3;1;9;7;1;1;1;0;0;1017.4;1;31;1012.2;1;4;28.8;1;31;;30.8;1;3;26.6;1;30;0;31;7;0;0;2;0;21.6;1;31;;18.1;1;25;24.9;1;7;0;0;0;0;7;25;0;0;7.2;1;11.0;1;25;31;25.2;1;31;24.9;1;31;25;23.1;1;26;27.3;1;11;43;1;30;31;96;1;9;31;72;1;31;22.7;9;31;133.2;1;20.0;1;110;1;30;25;11;0;31;18.2;1;;0;30;25;7;0;31;13.3;1;110;1;30;24;19;0;31;6.0;1;31;12869;9;31;0;1;10;48532;9;31;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;;1;0
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;202506;41.3;1;30;;25.7;1;26;4;2;1;0;0;0;1020.7;1;30;1017.0;1;12;27.1;1;30;;28.7;1;13;24.4;1;27;0;29;0;0;0;13;0;19.5;1;30;;16.1;1;15;21.8;1;1;0;0;0;0;18;12;0;0;7.5;1;11.7;1;5;30;23.3;1;30;23.0;1;30;1;21.1;1;15;24.7;1;1;40;1;29;30;97;1;26;30;68;1;30;19.1;9;30;115.0;1;18.9;1;110;1;14;27;10;0;30;17.5;1;;0;26;26;6;0;30;13.1;1;120;1;29;26;19;0;30;6.0;1;30;12268;9;30;0;0;4;42413;9;30;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;;0;0
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;202507;63.3;1;31;;16.7;1;13;13;4;2;0;0;0;1022.0;1;31;1018.1;1;20;25.5;1;31;;26.9;1;16;23.5;1;2;0;23;0;0;0;31;0;18.0;1;31;;15.3;1;19;20.4;1;29;0;0;0;0;29;2;0;0;7.5;1;10.7;1;23;31;21.7;1;31;21.5;1;31;0;20.1;1;19;23.1;1;10;38;1;11;31;95;1;13;31;69;1;31;17.6;9;31;116.8;1;21.2;1;120;1;31;29;16;0;31;20.1;1;;0;31;28;12;0;31;15.6;1;120;1;31;29;21;1;31;6.5;1;31;11725;9;31;0;2;3;44009;9;31;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;;0;0
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;202508;69.4;1;31;;26.5;1;1;8;4;2;0;0;0;1020.9;1;31;1016.8;1;16;25.4;1;31;;27.1;1;3;23.0;1;1;0;21;0;0;0;30;0;17.8;1;31;;14.4;1;16;20.4;1;12;0;0;0;2;30;1;0;0;7.6;1;11.9;1;16;31;21.6;1;31;21.4;1;31;0;19.3;1;5;23.1;1;22;43;1;5;31;95;1;21;31;71;1;31;18.0;9;31;123.7;1;23.1;1;110;1;5;27;9;0;31;20.4;1;;0;18;25;7;0;31;15.2;1;120;1;18;26;16;1;31;6.2;1;31;11904;9;31;0;4;9;49893;9;31;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;;0;0
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;202509;39.6;1;30;;32.0;1;30;2;2;1;1;0;0;1020.5;1;30;1017.4;1;26;26.9;1;30;;28.2;1;30;25.2;1;22;0;30;0;0;0;16;0;19.1;1;30;;13.5;1;7;22.4;1;19;0;0;0;1;19;11;0;0;7.8;1;13.9;1;7;30;23.0;1;30;22.8;1;30;3;20.5;1;7;25.0;1;19;38;1;7;30;93;1;30;30;68;1;30;18.7;9;30;157.1;1;19.5;1;110;1;22;28;9;0;30;18.5;1;;0;11;26;6;0;30;14.2;1;110;1;11;26;18;0;30;6.5;1;30;12999;9;30;0;2;5;59015;9;30;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;;0;0
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;202510;8.0;1;31;;2.0;1;25;4;0;0;0;0;0;1018.4;1;31;1015.2;1;21;27.8;1;31;;29.8;1;23;25.8;1;6;0;31;0;0;0;6;0;20.4;1;31;;18.1;1;8;22.3;1;2;0;0;0;0;9;22;0;0;7.4;1;9.4;1;4;31;24.1;1;31;23.8;1;31;14;22.4;1;7;25.7;1;23;42;1;7;31;96;1;1;31;68;1;31;20.0;9;31;183.2;1;19.8;1;80;1;24;29;7;0;31;18.4;1;;0;24;27;4;0;31;13.9;1;100;1;24;27;18;0;31;6.4;1;31;12628;9;31;0;2;5;66591;9;31;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;;0;0
97418110;GILLOT-AEROPORT;-20.892167;55.528667;8;202511;0.0;1;1;;0.0;1;;0;0;0;0;0;0;1020.1;1;1;1020.1;1;1;28.9;1;1;;28.9;1;1;28.9;1;1;0;1;0;0;0;0;0;22.2;1;1;;22.2;1;1;22.2;1;1;0;0;0;0;0;1;0;0;6.7;1;6.7;1;1;1;25.6;1;1;24.8;1;1;1;25.6;1;1;25.6;1;1;46;1;1;1;74;1;1;1;62;1;1;19.2;9;1;;;16.8;1;90;1;1;1;1;0;1;15.3;1;;0;1;1;0;0;1;12.1;1;80;1;1;1;1;0;1;8.1;1;1;582;9;1;0;0;0;2656;9;1;;;0;;;0;;;;;;0;0;;;;;;;;;;;;;;0;0
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202401;517.0;1;31;;161.0;1;14;16;12;9;5;3;2;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;58101;9;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202402;300.5;1;29;;171.0;1;26;11;6;4;3;1;1;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;63235;9;29;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202403;153.0;1;31;;32.5;1;4;17;6;5;2;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;60768;9;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202404;190.5;1;30;;49.5;1;3;8;7;6;3;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;52250;1;30;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202405;15.5;1;31;;5.0;1;21;7;1;0;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;49250;1;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202406;187.5;1;30;;96.5;1;15;12;5;4;2;1;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;39400;1;30;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202407;8.5;9;31;;3.5;9;3;4;0;0;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;47150;1;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202408;44.0;9;31;;26.5;1;29;6;2;1;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;53250;1;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202409;29.5;1;30;;11.0;1;21;5;2;1;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;56100;1;30;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202410;30.5;1;31;;8.5;1;24;8;1;0;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;63490;1;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202411;90.6;1;30;;29.5;1;22;11;5;2;0;0;0;;;0;;;;28.1;1;4;;28.5;1;29;27.9;1;27;0;4;0;0;0;0;0;21.8;1;3;;21.6;1;30;22.2;1;29;0;0;0;0;0;3;0;0;6.3;1;6.4;1;30;3;25.0;1;3;24.7;1;3;3;24.8;1;30;25.4;1;29;;;;0;;;;0;75;9;3;23.1;9;3;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;72480;1;30;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202412;19.0;1;31;;10.0;1;29;6;1;1;0;0;0;;;0;;;;28.6;1;7;;29.3;1;9;27.8;1;8;0;7;0;0;0;0;0;22.0;1;4;;21.4;1;1;22.8;1;3;0;0;0;0;0;4;0;0;6.7;1;7.5;1;9;4;25.4;1;4;25.2;1;4;4;24.7;1;1;25.9;1;3;;;;0;;;;0;73;9;4;23.5;9;4;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;80950;1;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202501;83.2;1;31;;20.0;1;15;9;5;4;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;81150;1;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202502;389.8;1;28;;160.0;1;28;18;15;11;3;1;1;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;54635;1;27;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202503;224.7;1;31;;80.0;1;22;14;12;5;3;1;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;65700;1;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202504;121.3;1;30;;60.0;1;29;7;3;3;2;1;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;56350;1;30;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202505;57.5;1;31;;45.0;1;9;8;1;1;1;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;48500;1;31;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202506;46.3;1;30;;30.0;1;26;6;2;1;1;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;42450;1;30;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202507;;;0;;;;;;;;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;1500;1;1;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418123;LA MARE - CIRAD;-20.903500;55.532000;68;202508;;;0;;;;;;;;;;;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;1850;1;1;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418170;PLAINE DES FOUGERES_SAPC;-20.967333;55.527833;1064;202401;1236.7;1;31;;298.4;1;14;27;21;16;9;6;4;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418170;PLAINE DES FOUGERES_SAPC;-20.967333;55.527833;1064;202402;591.8;1;29;;182.8;1;26;20;12;9;5;3;2;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418170;PLAINE DES FOUGERES_SAPC;-20.967333;55.527833;1064;202403;242.1;1;31;;41.9;1;3;21;14;9;2;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418170;PLAINE DES FOUGERES_SAPC;-20.967333;55.527833;1064;202404;191.1;1;30;;30.8;1;3;13;11;9;1;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418170;PLAINE DES FOUGERES_SAPC;-20.967333;55.527833;1064;202405;42.3;1;31;;6.7;1;24;15;2;0;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418170;PLAINE DES FOUGERES_SAPC;-20.967333;55.527833;1064;202406;273.0;1;30;;106.9;1;15;17;11;5;2;2;1;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418170;PLAINE DES FOUGERES_SAPC;-20.967333;55.527833;1064;202407;35.8;1;31;;6.8;1;3;12;1;0;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418170;PLAINE DES FOUGERES_SAPC;-20.967333;55.527833;1064;202408;97.8;1;31;;22.1;1;29;14;7;3;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418170;PLAINE DES FOUGERES_SAPC;-20.967333;55.527833;1064;202409;101.0;1;30;;30.0;1;26;11;6;3;1;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
97418170;PLAINE DES FOUGERES_SAPC;-20.967333;55.527833;1064;202410;91.3;1;31;;12.1;1;24;18;5;2;0;0;0;;;0;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;0;;;;0;;;0;;;0;;;;;;;;;;;0;;;;;;;;;0;;;;;;;;;0;;;0;;;0;;;;;;0;;;0;;;0;;;;;;0;;;;;;;;;;;;;;;;
