state	joint	prior	likelihood	location.meanRate	location.includedPredictors	location.coefficientsTimesIndicators1	location.coefficientsTimesIndicators2	location.coefficientsTimesIndicators3	location.coefficientsTimesIndicators4	location.coefficientsTimesIndicators5	location.coefficientsTimesIndicators6	location.coefficientsTimesIndicators7	location.coefficientsTimesIndicators8	location.branchRates	location.treeLikelihood
33200000	-8774.005590373157	-839.3469026426079	-7934.658687730549	1.9447667882920467	5.0	0.5878476365907797	0.9877323055003147	-0.47514917059006273	0.0	-0.13615442739038036	-0.0	-0.2630591386519518	-0.0	0.0	-7934.658687730549
33300000	-8796.130989749498	-855.2652997251615	-7940.865690024337	2.0964464503444606	6.0	0.5825111936367529	1.0346906242307718	-0.5100044735952463	-0.0	-0.2540705821100114	0.0	-0.2690446985512573	0.15220520528483242	0.0	-7940.865690024337
33400000	-8821.595899079019	-867.8180891408323	-7953.777809938186	2.018528376813473	6.0	0.6038850443210617	1.0608984719411265	-0.5250039322310284	0.0	-0.20969209605782535	-0.0	-0.34532110105728075	0.03990917104732581	0.0	-7953.777809938186
33500000	-8773.251255726405	-846.42213025797	-7926.829125468435	2.0597695073106372	6.0	0.5476621086940788	1.0769009330760537	-0.5452475705900819	-0.0	-0.1928404315089388	0.0	-0.3842694951308141	0.1439466786403043	0.0	-7926.829125468435
33600000	-8877.107859244485	-872.1750695755662	-8004.932789668918	2.0960844331912583	6.0	0.5683060945617866	1.0595075834174768	-0.5390250720802103	0.0	-0.25410857940323306	0.0	-0.2634437127877302	0.11083012500893843	0.0	-8004.932789668918
33700000	-8761.439513737228	-831.8372230373798	-7929.602290699849	2.0589774276190456	7.0	0.33947421879471884	0.8423254363623115	-0.34284273277788146	0.3706420187850453	-0.23085998990631343	-0.0	-0.29395747812333584	0.13240762735688374	0.0	-7929.602290699849
33800000	-8802.284494261174	-883.249915840627	-7919.034578420547	2.13598838013481	5.0	0.5024701288143993	0.9575541045815144	-0.5018756186980069	-0.0	-0.18247590530204316	0.0	-0.2639261018247842	-0.0	0.0	-7919.034578420547
33900000	-8796.054813509829	-842.56589578446	-7953.488917725369	2.085340943701493	7.0	0.4097244057454946	0.9450968543223726	-0.399580466481368	0.28979196669885005	-0.23672617683568487	-0.0	-0.2611465812255991	0.1630923126857965	0.0	-7953.488917725369
34000000	-8808.321668685498	-853.2338083075581	-7955.08786037794	2.0194653187978613	7.0	0.41970773807921746	0.9376752667866493	-0.40475771098958224	0.37359499033477855	-0.29302291582905454	-0.0	-0.3056577668525485	0.1505849631648821	0.0	-7955.08786037794
34100000	-8820.577543106694	-876.2790074388333	-7944.29853566786	2.1350482206355736	7.0	0.36103462962260674	0.8790765440153967	-0.39631538418849604	0.3473788599356999	-0.27335984680184416	-0.0	-0.28045156249565023	0.13169393833075077	0.0	-7944.29853566786
34200000	-8778.157010042283	-859.8082630871995	-7918.348746955084	2.132711402189989	6.0	0.5609739136718923	1.0656199781178815	-0.5445054863966721	-0.0	-0.14806414904795986	0.0	-0.25569702675241507	0.13927855210799056	0.0	-7918.348746955084
34300000	-8754.57567132496	-872.9307729875278	-7881.644898337432	2.245742272275998	5.0	0.5642997281166084	1.015039255590464	-0.5363347240979791	0.0	-0.19146994445606025	-0.0	-0.3160392232997106	0.0	0.0	-7881.644898337432
34400000	-8796.900655151516	-886.5945173433971	-7910.306137808118	2.2273989606652944	6.0	0.5712610192660527	1.0628634719231866	-0.524881626457156	0.0	-0.23889262504279288	-0.0	-0.31456197204279196	0.11385119513541722	0.0	-7910.306137808118
34500000	-8762.117767747512	-832.0177799946796	-7930.099987752832	2.031152610568964	7.0	0.4670763794565608	0.9384786854747998	-0.43086808217917816	0.25640033978003207	-0.23728137776569372	0.0	-0.2853012454037349	0.12841451502133375	0.0	-7930.099987752832
34600000	-8787.748112871916	-834.6546926873762	-7953.09342018454	2.065552309646716	6.0	0.6123490520275491	1.0619770458608242	-0.506553869178384	0.0	-0.20089916708681999	0.0	-0.21979907340362312	0.16636634551067073	0.0	-7953.09342018454
34700000	-8773.796414049499	-844.1113906743312	-7929.685023375167	2.0169599999487438	6.0	0.6059170708085624	1.0959735745156083	-0.5196060730862859	-0.0	-0.15797778238402943	-0.0	-0.2565283347193765	0.11295747959424893	0.0	-7929.685023375167
34800000	-8773.757919101185	-865.3161729596695	-7908.441746141515	2.154683708264583	8.0	0.42916186175191534	0.9037848371631372	-0.4069373307823637	0.3289501929677625	-0.24488254066366108	-0.02745763979814205	-0.3625350341696198	0.1017870961505749	0.0	-7908.441746141515
34900000	-8793.641532624964	-810.0825601406306	-7983.558972484334	2.0643573320925706	7.0	0.525374200168411	0.9263361065005687	-0.4397439009120338	0.16718053276694683	-0.26000517282831587	-0.0	-0.4053658735212819	0.13604345126303075	0.0	-7983.558972484334
35000000	-8765.284941687758	-832.9061411444079	-7932.37880054335	2.143232470172061	6.0	0.5889207624263273	1.019100883942051	-0.5063418922348997	0.0	-0.20351457761741518	-0.0	-0.3016095956912082	0.12699194935970878	0.0	-7932.37880054335
35100000	-8772.302908884427	-845.4496254017708	-7926.8532834826565	2.014679986306745	6.0	0.6048568075918258	1.0627638583748482	-0.49117312645302436	-0.0	-0.27249415432184193	0.0	-0.2351206109208209	0.12220292509374651	0.0	-7926.8532834826565
35200000	-8726.779028783763	-772.7740822758105	-7954.004946507952	1.9586452640837297	7.0	0.34951433970652424	0.8145054010452691	-0.2745585861293376	0.5534188480179933	-0.2737653241535582	0.0	-0.30482219627494317	0.12679388953616086	0.0	-7954.004946507952
35300000	-8798.005232545112	-879.1669351106652	-7918.838297434447	2.2113769494750097	6.0	0.5534989164352364	1.0118852923174508	-0.5227912635444839	0.0	-0.2599386054762909	0.0	-0.26872692004660426	0.13711435591078336	0.0	-7918.838297434447
35400000	-8757.29503417407	-911.0390166367364	-7846.256017537334	2.1791289378753382	7.0	0.4260041562790655	0.9555976104676513	-0.43533157260301364	0.2411145960719596	-0.1975220556836844	0.0	-0.28503596478643406	0.13161186592077762	0.0	-7846.256017537334
35500000	-8776.199734205073	-852.1775856428234	-7924.022148562249	2.082970636944349	6.0	0.5719350416607479	1.0472986611635495	-0.48786568956379717	0.0	-0.20424786435484982	-0.0	-0.34343093844206696	0.10004298527316569	0.0	-7924.022148562249
35600000	-8798.820683974493	-882.8116626890037	-7916.009021285488	2.212764938137586	7.0	0.42188388263061194	0.8958196621015604	-0.4343752672998914	0.3047957975803832	-0.24500291833518748	-0.0	-0.2764517323936118	0.1042832772903319	0.0	-7916.009021285488
35700000	-8792.477756515844	-817.3611556322419	-7975.116600883603	1.909900479469147	6.0	0.6137270087171784	1.066332940577378	-0.49165858548028885	-0.0	-0.226157219764157	0.0	-0.35953779832334204	0.048737986257751394	0.0	-7975.116600883603
35800000	-8819.360210127415	-872.9478559136803	-7946.412354213735	2.0383225640456253	7.0	0.3324324484563355	0.8698777309343314	-0.37401326519876044	0.3464068950713647	-0.20636239107543883	0.0	-0.301935354717201	0.13619126483087943	0.0	-7946.412354213735
35900000	-8754.909958101929	-873.9244053137985	-7880.985552788131	2.14437042390576	6.0	0.538421822634911	1.0881841841130107	-0.559008180815405	0.0	-0.22174572656013278	-0.0	-0.3168133602368809	0.12356680076274718	0.0	-7880.985552788131
36000000	-8757.597875572303	-919.9824034767922	-7837.61547209551	2.148751095688041	6.0	0.4867020392277584	1.054815461260858	-0.5038161563768856	0.0	-0.23417669528411514	0.0	-0.3600836695906653	0.08730819689179971	0.0	-7837.61547209551
36100000	-8770.213828933474	-836.4204642499203	-7933.7933646835545	2.1234300149590197	6.0	0.5657630604176883	0.9599144705680845	-0.475112665057115	-0.0	-0.2577192699542426	0.0	-0.2783206941313275	0.1104567502425908	0.0	-7933.7933646835545
36200000	-8775.318344034353	-850.2141228795482	-7925.104221154804	2.0679505091121437	6.0	0.5816097981794844	1.0656566381449417	-0.5403695073330274	-0.0	-0.1949793245103187	-0.0	-0.35246926059252975	0.05876941667256649	0.0	-7925.104221154804
36300000	-8801.377588780888	-828.7670411042267	-7972.610547676662	2.012626468148156	6.0	0.6702331735026514	1.1104426262332476	-0.554538715087679	0.0	-0.21025981258094523	-0.0	-0.3099791814682504	0.1391989896540741	0.0	-7972.610547676662
36400000	-8702.958921468242	-821.4883084805077	-7881.470612987734	2.1032034668373254	7.0	0.5209875616743325	0.9257855016742245	-0.4255982927456428	0.20299553999618686	-0.25989560298653247	0.0	-0.285675110912352	0.07933242186221687	0.0	-7881.470612987734
36500000	-8783.0355287613	-860.8653724344891	-7922.170156326812	2.05918189078018	6.0	0.5919723068889482	1.0683368942061333	-0.5581780429650903	0.0	-0.2499201120885588	-0.0	-0.23617687158731063	0.1251010180511327	0.0	-7922.170156326812
36600000	-8798.24402266226	-845.5111650284414	-7952.73285763382	2.0569719937316417	7.0	0.4349079917353403	0.9200917269709018	-0.3996590541948219	0.3921470452194129	-0.23850796676034888	-0.0	-0.2829534028021728	0.12983228279398412	0.0	-7952.73285763382
36700000	-8785.108545341489	-816.4898205375051	-7968.618724803983	2.1260673830607395	6.0	0.6400174846536575	1.0050685598137006	-0.5295849717833959	0.0	-0.1907807104055585	0.0	-0.2924071740752314	0.13122894588623218	0.0	-7968.618724803983
36800000	-8847.688334480481	-876.321889732648	-7971.366444747832	2.0166820587249012	7.0	0.3622847897456872	0.7403234341080469	-0.32471079734915625	0.4664399679514925	-0.24673973630026616	-0.0	-0.2718647415378483	0.11523728134765372	0.0	-7971.366444747832
36900000	-8796.68103391661	-848.726751450121	-7947.954282466488	2.0751846906014526	7.0	0.5712902582244666	0.9886598746032964	-0.4683631279345223	0.11554079610782851	-0.19886571214743765	-0.0	-0.30171666783916856	0.14656243911125041	0.0	-7947.954282466488
37000000	-8801.997787815733	-811.0835911593997	-7990.914196656333	2.0226519802182916	6.0	0.6250069551448021	1.0347085381516639	-0.4878702233162592	0.0	-0.2312691723433468	0.0	-0.37328739199514016	0.10243563813376204	0.0	-7990.914196656333
37100000	-8750.459330636311	-835.8666033878818	-7914.59272724843	2.0497352786578618	7.0	0.46416691335912186	0.8922769483150318	-0.4014536248203904	0.3019798816942376	-0.2293144427103973	-0.0	-0.27772949295000704	0.17454729787155215	0.0	-7914.59272724843
37200000	-8703.139589167828	-822.1483440818181	-7880.99124508601	2.11190906231907	7.0	0.4068909954227584	0.8504486280109593	-0.3774289563120902	0.36482365016705764	-0.22252428053572096	0.0	-0.21395692860285773	0.11717657645379553	0.0	-7880.99124508601
37300000	-8814.821797563573	-836.0300048776425	-7978.79179268593	2.059233844100389	6.0	0.5764127982488826	1.0033894212506378	-0.5386306887414015	-0.0	-0.18418461936171443	-0.0	-0.3112287766575986	0.10264581462487418	0.0	-7978.79179268593
37400000	-8810.110325363263	-890.0885285551929	-7920.02179680807	2.0400511649650865	7.0	0.3577932447593009	0.9063772683296417	-0.4146174738476852	0.31414118462342594	-0.2206301023686651	-0.0	-0.29316258495757896	0.09848272215235182	0.0	-7920.02179680807
37500000	-8746.531796969728	-820.4606904256403	-7926.071106544087	2.0765748516021745	7.0	0.4017932323176562	0.8824622352375128	-0.3114723808312729	0.3988043496237932	-0.28945794418914605	0.0	-0.3502743228858145	0.12394198961209982	0.0	-7926.071106544087
37600000	-8756.913372012563	-840.1026873697666	-7916.810684642796	2.0181790807581987	7.0	0.43983287955125255	0.9253455375844917	-0.41514643605573137	0.27077325722800266	-0.19827087741186072	0.0	-0.27701066221523685	0.14124334400934602	0.0	-7916.810684642796
37700000	-8808.75578254342	-828.6938634160625	-7980.061919127356	2.0020231271713222	7.0	0.41704979981317586	0.8231770947920631	-0.3846961117491799	0.3128395516497459	-0.28943052422390847	-0.0	-0.33927645376213167	0.10177523599265158	0.0	-7980.061919127356
37800000	-8718.632176832463	-836.0996323452024	-7882.5325444872615	2.0526931016143366	5.0	0.46079197310018105	1.0104865395500209	-0.47652041254774996	-0.0	-0.2227640997118728	0.0	-0.35021539095656007	-0.0	0.0	-7882.5325444872615
37900000	-8758.140833030911	-855.7816304917541	-7902.359202539157	2.0295479481450043	6.0	0.5646696260989531	1.0465685273718304	-0.5277120589123537	0.0	-0.19433549099493316	0.0	-0.29888498642674416	0.17833023453652236	0.0	-7902.359202539157
38000000	-8784.751245324478	-877.287763055308	-7907.4634822691705	2.10221564315732	7.0	0.3369772985678701	0.8388470979732568	-0.41122294321542546	0.4022186950459952	-0.2391612674890104	0.0	-0.3090228384453735	0.1628923322225715	0.0	-7907.4634822691705
38100000	-8793.654609960211	-841.086984238074	-7952.567625722137	2.004365175972569	7.0	0.4565682944578674	0.9114150949209902	-0.37666836035959816	0.38050764914192947	-0.20230536617634484	-0.0	-0.33754039377573264	0.10154661704028371	0.0	-7952.567625722137
38200000	-8801.143846871031	-811.544384185902	-7989.59946268513	2.005439794959061	6.0	0.6216399878848737	1.0437608817755317	-0.5527036445031467	0.0	-0.30007966412571524	0.0	-0.22759162127454155	0.10103133935366931	0.0	-7989.59946268513
38300000	-8781.982473088827	-814.6332091872854	-7967.349263901542	1.9884140199101332	7.0	0.5180065533519079	0.9616564685423926	-0.4155774385568262	0.3454618198260751	-0.3311191331220689	-0.0	-0.35990861695948057	0.15107460016798954	0.0	-7967.349263901542
38400000	-8817.136668858597	-883.3487842390197	-7933.787884619576	2.1529934495165084	7.0	0.37157357727331525	0.9362199514785043	-0.4295548618054702	0.360961518044348	-0.23587889662181266	-0.0	-0.3178886452056371	0.12172956492509404	0.0	-7933.787884619576
38500000	-8720.302017120808	-823.1500406543726	-7897.151976466436	1.9554423560923124	6.0	0.5966395551613409	1.0521697221630426	-0.5177722499415927	0.0	-0.23035336470929021	-0.0	-0.3116226303964374	0.11824198201945556	0.0	-7897.151976466436
38600000	-8807.482941482644	-838.040298330261	-7969.4426431523825	2.0787611455093677	6.0	0.5528454035901282	0.8781700819779872	-0.4670900267205551	0.18730969441561368	-0.2835592136902963	0.0	-0.2988484929933109	-0.0	0.0	-7969.4426431523825
38700000	-8759.342686519287	-861.183744368769	-7898.158942150518	2.0117242070850403	5.0	0.5155227327080559	0.9812019991818864	-0.4660879413596598	0.0	-0.2393983129587674	0.0	-0.3027331622937689	0.0	0.0	-7898.158942150518
38800000	-8822.222288796143	-858.303960140193	-7963.918328655951	2.0442798734007503	7.0	0.3573163283197955	0.8230648330281622	-0.3435157553379705	0.4541484368750548	-0.2817265262639337	-0.0	-0.3323839737187311	0.12795035475062616	0.0	-7963.918328655951
38900000	-8768.452408286543	-814.1862882698553	-7954.266120016687	2.069896315412185	6.0	0.6824226692749151	1.0424571227092458	-0.5344550096762876	0.0	-0.15253816713562848	0.0	-0.2043128336757996	0.13079334859619288	0.0	-7954.266120016687
39000000	-8743.913599913036	-864.7750379056423	-7879.138562007393	2.0560886431248035	7.0	0.3891119371979743	0.9520977095136914	-0.43491602745932756	0.27574828849975225	-0.28814065187102067	0.0	-0.2989166623967779	0.11827709146628021	0.0	-7879.138562007393
39100000	-8783.363598714692	-836.3653967957403	-7946.998201918952	2.0901960138936757	7.0	0.47516397038245095	0.92911014547699	-0.44828111438102086	0.27271560778920234	-0.2818390763424872	-0.0	-0.30502891083740624	0.17678254734403723	0.0	-7946.998201918952
39200000	-8776.214622430332	-806.1781719800131	-7970.0364504503195	2.039954265223213	5.0	0.6144282368473607	1.0245419458841474	-0.4776484094736648	0.0	-0.2169763329928319	0.0	-0.3497410121609333	-0.0	0.0	-7970.0364504503195
39300000	-8718.3193627023	-800.1403525356352	-7918.179010166664	2.040709811703731	5.0	0.5966411873020003	1.0374332348807205	-0.49203719909194327	-0.0	-0.2475096571222747	0.0	-0.37898658809454266	0.0	0.0	-7918.179010166664
39400000	-8765.815472244209	-814.3643894761117	-7951.451082768096	2.0578338729044976	6.0	0.5569415050460312	1.0060332406667887	-0.5343299669744873	-0.0	-0.21768756515593662	-0.0	-0.2534806309659656	0.1100993028031658	0.0	-7951.451082768096
39500000	-8797.090358735111	-839.4901088189594	-7957.600249916152	1.9661412513350744	7.0	0.35591674127251943	0.7746179896363082	-0.2926096133411219	0.5966439760875971	-0.2955470658245753	-0.0	-0.33497734536840096	0.18083711402714284	0.0	-7957.600249916152
39600000	-8770.08881251642	-872.5588442545509	-7897.52996826187	2.2029793565177846	7.0	0.4719142846174942	0.9735256599889576	-0.41715587820909256	0.24948554615681226	-0.19353948587120895	-0.0	-0.30818922827982553	0.11848079710923702	0.0	-7897.52996826187
39700000	-8783.681349173712	-955.7276278854547	-7827.953721288257	2.2630601416565663	6.0	0.5216686277670297	1.0452181913557448	-0.5343533154468022	-0.0	-0.19747409071035826	0.0	-0.27561326197675706	0.10156655551280185	0.0	-7827.953721288257
39800000	-8796.153529501631	-815.0223187366123	-7981.131210765018	1.9099534688949644	7.0	0.35993279050094695	0.8357807169936275	-0.3218798614224113	0.5113498239079373	-0.31788603240731106	0.0	-0.22811772847053552	0.15258767773057053	0.0	-7981.131210765018
39900000	-8826.282797419552	-810.7219383362569	-8015.560859083294	2.0373091548134807	5.0	0.5975246062033284	0.9917122473445399	-0.5002360060829047	-0.0	-0.333823394007073	0.0	-0.2486950662864384	0.0	0.0	-8015.560859083294
40000000	-8756.708718878628	-877.1529087417512	-7879.555810136878	2.117729606085815	6.0	0.4808936522995821	1.0499914094584943	-0.5562987272562233	0.0	-0.1659390917998417	-0.0	-0.31501437742770444	0.12416945846880224	0.0	-7879.555810136878
