trait	collection_date	location	longitude	latitude
CHIKV_RUN_S20b07_2025	2025-03-15	REU.4.8_1	55.533492	-21.315633
CHIKV_RUN_S20b12_2025	2025-03-15	REU.3.2_1	55.337829	-21.236051
CHIKV_RUN_S20b20_2025	2025-03-15	REU.4.8_1	55.476655	-21.339972
CHIKV_RUN_S20b23_2025	2025-03-15	REU.4.8_1	55.457023	-21.296888
CHIKV_RUN_S20b06_2025	2025-03-15	REU.4.5_1	55.599932	-21.377836
CHIKV_RUN_S20b16_2025	2025-03-15	REU.4.4_1	55.568332	-21.350095
CHIKV_RUN_S20b30_2025	2025-03-15	REU.4.3_1	55.503677	-21.265174
CHIKV_RUN_S19b61_2025	2025-03-15	REU.3.5_1	55.300808	-21.035281
CHIKV_RUN_S20b25_2025	2025-03-15	REU.2.3_1	55.473705	-20.891769
CHIKV_RUN_S20b21_2025	2025-03-15	REU.4.6_1	55.435536	-21.257653
CHIKV_RUN_S20b27_2025	2025-03-15	REU.2.4_1	55.5589	-20.899424
CHIKV_RUN_S19b65_2025	2025-03-15	REU.1.4_1	55.715283	-21.049538
CHIKV_RUN_S19b66_2025	2025-03-15	REU.1.3_1	55.689055	-20.960639
CHIKV_RUN_S19b68_2025	2025-03-15	REU.2.5_1	55.582725	-20.929146
CHIKV_RUN_S20b58_2025	2025-03-16	REU.1.3_1	55.654996	-20.932423
CHIKV_RUN_S23b54_2025	2025-03-18	REU.1.4_1	55.737814	-21.091369
CHIKV_RUN_S23b58_2025	2025-03-18	REU.1.4_1	55.699835	-21.056736
CHIKV_RUN_S23b60_2025	2025-03-18	REU.1.3_1	55.691819	-20.965765
CHIKV_RUN_S26b52_2025	2025-03-22	REU.2.1_1	55.360738	-20.928698
CHIKV_RUN_S25b47_2025	2025-03-22	REU.4.6_1	55.425257	-21.251648
CHIKV_RUN_S25b91_2025	2025-03-22	REU.2.2_1	55.298792	-20.944566
CHIKV_RUN_S25b85_2025	2025-03-22	REU.3.5_1	55.30305	-20.97523
CHIKV_RUN_S26b72_2025	2025-03-22	REU.3.5_1	55.291374	-21.056847
CHIKV_RUN_S25b02_2025	2025-03-22	REU.3.1_1	55.368663	-21.269053
CHIKV_RUN_S26b71_2025	2025-03-22	REU.3.5_1	55.274134	-21.097607
CHIKV_RUN_S25b56_2025	2025-03-22	REU.3.4_1	55.306083	-21.170365
CHIKV_RUN_S25b92_2025	2025-03-22	REU.3.5_1	55.33505	-20.988161
CHIKV_RUN_S25b46_2025	2025-03-22	REU.4.5_1	55.674098	-21.369765
CHIKV_RUN_S25b78_2025	2025-03-22	REU.3.5_1	55.288407	-21.020774
CHIKV_RUN_S25b07_2025	2025-03-22	REU.4.3_1	55.49481	-21.249115
CHIKV_RUN_S25b44_2025	2025-03-22	REU.4.6_1	55.41317	-21.282904
CHIKV_RUN_S25b35_2025	2025-03-22	REU.4.8_1	55.473411	-21.338959
CHIKV_RUN_S25b38_2025	2025-03-22	REU.4.8_1	55.487389	-21.343426
CHIKV_RUN_S25b36_2025	2025-03-22	REU.4.3_1	55.536158	-21.251143
CHIKV_RUN_S25b62_2025	2025-03-22	REU.2.3_1	55.422782	-20.887109
CHIKV_RUN_S25b32_2025	2025-03-22	REU.2.3_1	55.446619	-20.892493
CHIKV_RUN_S26b56_2025	2025-03-22	REU.3.4_1	55.300367	-21.196644
CHIKV_RUN_S25b45_2025	2025-03-22	REU.2.3_1	55.476658	-20.910063
CHIKV_RUN_S26b79_2025	2025-03-22	REU.3.5_1	55.269583	-21.081796
CHIKV_RUN_S26b49_2025	2025-03-22	REU.2.3_1	55.507989	-20.900881
CHIKV_RUN_S25b40_2025	2025-03-22	REU.4.5_1	55.681644	-21.372669
CHIKV_RUN_S25b42_2025	2025-03-22	REU.2.3_1	55.437121	-20.923859
CHIKV_RUN_S25b52_2025	2025-03-22	REU.4.6_1	55.402687	-21.27616
CHIKV_RUN_S26b40_2025	2025-03-22	REU.4.3_1	55.514178	-21.287805
CHIKV_RUN_S25b55_2025	2025-03-22	REU.4.3_1	55.518657	-21.24777
CHIKV_RUN_S25b43_2025	2025-03-22	REU.4.8_1	55.504027	-21.283307
CHIKV_RUN_S25b05_2025	2025-03-22	REU.4.5_1	55.626163	-21.380004
CHIKV_RUN_S25b58_2025	2025-03-22	REU.4.8_1	55.449845	-21.279545
CHIKV_RUN_S25b33_2025	2025-03-22	REU.4.6_1	55.431587	-21.282575
CHIKV_RUN_S26b68_2025	2025-03-22	REU.3.3_1	55.294419	-21.109941
CHIKV_RUN_S25b06_2025	2025-03-22	REU.3.4_1	55.306494	-21.171758
CHIKV_RUN_S32b32_2025	2025-03-24	REU.1.6_1	55.543728	-21.025544
CHIKV_RUN_S27b25_2025	2025-03-24	REU.1.4_1	55.71566	-21.050163
CHIKV_RUN_S27b35_2025	2025-03-24	REU.1.1_1	55.693202	-21.002018
CHIKV_RUN_S27b26_2025	2025-03-24	REU.1.3_1	55.665066	-20.957693
CHIKV_RUN_S29b76_2025	2025-03-25	REU.3.5_1	55.228701	-21.066244
CHIKV_RUN_S30b70_2025	2025-03-29	REU.4.6_1	55.444091	-21.264059
CHIKV_RUN_S31b18_2025	2025-03-29	REU.3.5_1	55.27004	-21.038134
CHIKV_RUN_S30b46_2025	2025-03-29	REU.4.6_1	55.420706	-21.274223
CHIKV_RUN_S31b27_2025	2025-03-29	REU.2.1_1	55.341257	-20.947574
CHIKV_RUN_S30b62_2025	2025-03-29	REU.4.8_1	55.48122	-21.322084
CHIKV_RUN_S31b14_2025	2025-03-29	REU.3.5_1	55.305816	-21.027193
CHIKV_RUN_S30b68_2025	2025-03-29	REU.1.3_1	55.650322	-20.936429
CHIKV_RUN_S30b63_2025	2025-03-29	REU.4.6_1	55.447786	-21.271412
CHIKV_RUN_S26b22_2025	2025-03-29	REU.4.3_1	55.543024	-21.238465
CHIKV_RUN_S30b30_2025	2025-03-29	REU.4.1_1	55.468557	-21.135506
CHIKV_RUN_S31b24_2025	2025-03-29	REU.3.5_1	55.321666	-20.982034
CHIKV_RUN_S30b71_2025	2025-03-29	REU.4.1_1	55.470808	-21.138398
CHIKV_RUN_S30b28_2025	2025-03-29	REU.4.6_1	55.435364	-21.268531
CHIKV_RUN_S30b57_2025	2025-03-29	REU.4.4_1	55.561053	-21.354422
CHIKV_RUN_S30b34_2025	2025-03-29	REU.4.5_1	55.659141	-21.357791
CHIKV_RUN_S31b16_2025	2025-03-29	REU.3.5_1	55.278268	-21.047869
CHIKV_RUN_S30b47_2025	2025-03-29	REU.4.8_1	55.462542	-21.29378
CHIKV_RUN_S31b32_2025	2025-03-29	REU.3.5_1	55.272565	-21.081898
CHIKV_RUN_S30b35_2025	2025-03-29	REU.4.8_1	55.456737	-21.304468
CHIKV_RUN_S30b69_2025	2025-03-29	REU.3.4_1	55.300283	-21.174019
CHIKV_RUN_S26b24_2025	2025-03-29	REU.3.4_1	55.300262	-21.173704
CHIKV_RUN_S30b53_2025	2025-03-29	REU.4.6_1	55.44237	-21.273582
CHIKV_RUN_S31b11_2025	2025-03-29	REU.3.5_1	55.257712	-21.05941
CHIKV_RUN_S30b67_2025	2025-03-29	REU.4.4_1	55.539696	-21.338031
CHIKV_RUN_S30b61_2025	2025-03-29	REU.3.2_1	55.361373	-21.213462
CHIKV_RUN_S31b06_2025	2025-03-29	REU.3.5_1	55.306962	-21.089143
CHIKV_RUN_S31b09_2025	2025-03-29	REU.3.5_1	55.284423	-20.989727
CHIKV_RUN_S30b60_2025	2025-03-29	REU.4.8_1	55.453675	-21.299911
CHIKV_RUN_S31b84_2025	2025-03-30	REU.2.2_1	55.293544	-20.935991
CHIKV_RUN_S31b55_2025	2025-03-30	REU.2.3_1	55.444215	-20.878738
CHIKV_RUN_S31b70_2025	2025-03-30	REU.2.2_1	55.30402	-20.942047
CHIKV_RUN_S33b17_2025	2025-03-31	REU.1.2_1	55.602643	-21.145037
CHIKV_RUN_S33b12_2025	2025-03-31	REU.1.4_1	55.742885	-21.079844
CHIKV_RUN_S33b11_2025	2025-03-31	REU.1.4_1	55.708415	-21.030903
CHIKV_RUN_S33b14_2025	2025-03-31	REU.1.4_1	55.742032	-21.08114
CHIKV_RUN_S33b22_2025	2025-03-31	REU.2.3_1	55.494723	-20.92514
CHIKV_RUN_S33b20_2025	2025-03-31	REU.1.3_1	55.647123	-20.963114
CHIKV_RUN_S33b15_2025	2025-03-31	REU.1.4_1	55.68545	-21.050746
CHIKV_RUN_S33b16_2025	2025-03-31	REU.1.4_1	55.70293	-21.06832
CHIKV_RUN_S33b19_2025	2025-03-31	REU.1.6_1	55.523473	-21.062752
CHIKV_RUN_S33b93_2025	2025-04-04	REU.4.8_1	55.490913	-21.297058
CHIKV_RUN_S33b92_2025	2025-04-04	REU.4.8_1	55.460263	-21.290377
CHIKV_RUN_S33b81_2025	2025-04-04	REU.4.5_1	55.627935	-21.338649
CHIKV_RUN_S33b84_2025	2025-04-04	REU.4.8_1	55.522177	-21.335085
CHIKV_RUN_S33b87_2025	2025-04-05	REU.2.3_1	55.464512	-20.90939
CHIKV_RUN_S34b40_2025	2025-04-05	REU.1.1_1	55.695326	-20.970634
CHIKV_RUN_S33b91_2025	2025-04-05	REU.2.4_1	55.531376	-20.921067
CHIKV_RUN_S34b04_2025	2025-04-05	REU.2.3_1	55.452046	-20.873862
CHIKV_RUN_S37b75_2025	2025-04-08	REU.1.4_1	55.742218	-21.079845
CHIKV_RUN_S37b74_2025	2025-04-08	REU.1.4_1	55.734654	-21.094938
CHIKV_RUN_S36b59_2025	2025-04-08	REU.1.5_1	55.828075	-21.164687
CHIKV_RUN_S36b58_2025	2025-04-08	REU.1.5_1	55.819185	-21.158695
CHIKV_RUN_S36b81_2025	2025-04-08	REU.1.4_1	55.710447	-21.033268
CHIKV_RUN_S36b57_2025	2025-04-08	REU.1.5_1	55.797018	-21.130078
CHIKV_RUN_S37b77_2025	2025-04-08	REU.1.5_1	55.778421	-21.126649
CHIKV_RUN_S38b12_2025	2025-04-11	REU.4.5_1	55.596597	-21.352251
CHIKV_RUN_S38b20_2025	2025-04-11	REU.4.8_1	55.477605	-21.317369
CHIKV_RUN_S38b19_2025	2025-04-11	REU.3.5_1	55.289423	-21.022964
CHIKV_RUN_S38b21_2025	2025-04-11	REU.4.8_1	55.492457	-21.272136
CHIKV_RUN_S38b28_2025	2025-04-11	REU.4.5_1	55.668686	-21.374603
CHIKV_RUN_S38b04_2025	2025-04-11	REU.4.6_1	55.430984	-21.261781
CHIKV_RUN_S38b05_2025	2025-04-11	REU.4.8_1	55.47794	-21.284875
CHIKV_RUN_S38b53_2025	2025-04-12	REU.2.3_1	55.45834	-20.88173
CHIKV_RUN_S38b51_2025	2025-04-12	REU.2.5_1	55.597434	-20.906699
CHIKV_RUN_S38b43_2025	2025-04-12	REU.2.3_1	55.460202	-20.888827
CHIKV_RUN_S38b52_2025	2025-04-12	REU.2.3_1	55.45737	-20.921905
CHIKV_RUN_S38b50_2025	2025-04-12	REU.2.3_1	55.486604	-20.904984
CHIKV_RUN_S38b47_2025	2025-04-12	REU.2.3_1	55.470498	-20.898234
CHIKV_RUN_S26b04_2025	2025-04-12	REU.2.4_1	55.568755	-20.902701
CHIKV_RUN_S39b41_2025	2025-04-14	REU.1.4_1	55.714074	-21.047535
CHIKV_RUN_S39b38_2025	2025-04-14	REU.1.3_1	55.659018	-20.970858
CHIKV_RUN_S40b95_2025	2025-04-14	REU.1.1_1	55.681076	-21.000309
CHIKV_RUN_S40b89_2025	2025-04-14	REU.2.5_1	55.621512	-20.913059
CHIKV_RUN_S39b47_2025	2025-04-14	REU.1.3_1	55.652334	-20.964826
CHIKV_RUN_S41b57_2025	2025-04-18	REU.2.3_1	55.456567	-20.885699
CHIKV_RUN_S41b79_2025	2025-04-18	REU.4.1_1	55.474564	-21.135781
CHIKV_RUN_S41b78_2025	2025-04-18	REU.3.5_1	55.28727	-21.046325
CHIKV_RUN_S41b71_2025	2025-04-18	REU.4.6_1	55.446609	-21.271805
CHIKV_RUN_S41b29_2025	2025-04-18	REU.4.3_1	55.524636	-21.239183
CHIKV_RUN_S41b41_2025	2025-04-18	REU.4.5_1	55.640773	-21.308567
CHIKV_RUN_S42b06_2025	2025-04-18	REU.4.3_1	55.542984	-21.28055
CHIKV_RUN_S41b36_2025	2025-04-19	REU.2.3_1	55.453028	-20.875096
CHIKV_RUN_S41b25_2025	2025-04-19	REU.2.3_1	55.443521	-20.903046
CHIKV_RUN_S41b49_2025	2025-04-19	REU.2.5_1	55.638549	-20.936778
CHIKV_RUN_S41b28_2025	2025-04-19	REU.1.3_1	55.675389	-20.9503
CHIKV_RUN_S41b21_2025	2025-04-19	REU.2.3_1	55.493119	-20.900371
CHIKV_RUN_S41b17_2025	2025-04-19	REU.2.3_1	55.409349	-20.887798
CHIKV_RUN_S42b19_2025	2025-04-20	REU.4.6_1	55.432739	-21.252887
CHIKV_RUN_S42b67_2025	2025-04-20	REU.4.6_1	55.408326	-21.208657
CHIKV_RUN_S42b59_2025	2025-04-20	REU.4.6_1	55.410198	-21.281834
CHIKV_RUN_S42b57_2025	2025-04-20	REU.4.3_1	55.538998	-21.259315
CHIKV_RUN_S42b30_2025	2025-04-20	REU.4.5_1	55.6065	-21.327549
CHIKV_RUN_S42b38_2025	2025-04-20	REU.3.1_1	55.367875	-21.245034
CHIKV_RUN_S42b47_2025	2025-04-20	REU.4.6_1	55.45081	-21.275619
CHIKV_RUN_S42b34_2025	2025-04-20	REU.4.2_1	55.478681	-21.245561
CHIKV_RUN_S42b44_2025	2025-04-20	REU.4.1_1	55.469645	-21.138693
CHIKV_RUN_S42b51_2025	2025-04-20	REU.4.8_1	55.549534	-21.308479
CHIKV_RUN_S44b36_2025	2025-04-25	REU.4.4_1	55.572416	-21.354753
CHIKV_RUN_S44b28_2025	2025-04-25	REU.4.3_1	55.492687	-21.257881
CHIKV_RUN_S43b92_2025	2025-04-25	REU.4.3_1	55.51119	-21.252464
CHIKV_RUN_S44b01_2025	2025-04-25	REU.4.8_1	55.464468	-21.335334
CHIKV_RUN_S43b91_2025	2025-04-25	REU.3.1_1	55.363118	-21.24073
CHIKV_RUN_S44b24_2025	2025-04-25	REU.4.5_1	55.643	-21.333331
CHIKV_RUN_S44b04_2025	2025-04-25	REU.4.8_1	55.491803	-21.307722
CHIKV_RUN_S43b67_2025	2025-04-26	REU.2.3_1	55.462045	-20.883862
CHIKV_RUN_S43b66_2025	2025-04-26	REU.3.5_1	55.284232	-20.993313
CHIKV_RUN_S43b71_2025	2025-04-26	REU.2.3_1	55.484731	-20.888907
CHIKV_RUN_S43b60_2025	2025-04-26	REU.2.3_1	55.498306	-20.927335
CHIKV_RUN_S43b65_2025	2025-04-26	REU.2.3_1	55.448262	-20.904018
CHIKV_RUN_S43b69_2025	2025-04-26	REU.2.3_1	55.446658	-20.903307
CHIKV_RUN_S43b79_2025	2025-04-26	REU.2.3_1	55.490131	-20.891287
CHIKV_RUN_S43b61_2025	2025-04-26	REU.2.3_1	55.484786	-20.896085
CHIKV_RUN_S45b41_2025	2025-04-28	REU.1.6_1	55.519882	-21.066416
CHIKV_RUN_S45b38_2025	2025-04-28	REU.1.3_1	55.650141	-20.967483
CHIKV_RUN_S45b33_2025	2025-04-28	REU.1.3_1	55.657514	-20.945141
CHIKV_RUN_S45b40_2025	2025-04-28	REU.1.6_1	55.520108	-21.062986
CHIKV_RUN_S45b39_2025	2025-04-28	REU.1.6_1	55.511993	-21.065407
CHIKV_RUN_S46b07_2025	2025-04-30	REU.2.3_1	55.486279	-20.908921
CHIKV_RUN_S46b11_2025	2025-04-30	REU.1.4_1	55.708628	-21.03643
CHIKV_RUN_S46b16_2025	2025-04-30	REU.1.4_1	55.702635	-21.053707
CHIKV_RUN_S46b42_2025	2025-04-30	REU.4.6_1	55.414846	-21.273036
CHIKV_RUN_S46b31_2025	2025-04-30	REU.4.6_1	55.405237	-21.273488
CHIKV_RUN_S46b15_2025	2025-04-30	REU.2.3_1	55.432064	-20.924806
CHIKV_RUN_S48b86_2025	2025-05-02	REU.4.6_1	55.429575	-21.283692
CHIKV_RUN_S46b65_2025	2025-05-02	REU.4.4_1	55.544666	-21.35309
CHIKV_RUN_S46b71_2025	2025-05-02	REU.4.6_1	55.406057	-21.273203
CHIKV_RUN_S48b64_2025	2025-05-02	REU.4.6_1	55.408152	-21.286438
CHIKV_RUN_S46b68_2025	2025-05-03	REU.2.3_1	55.485717	-20.895541
CHIKV_RUN_S48b81_2025	2025-05-05	REU.1.4_1	55.739852	-21.0772
CHIKV_RUN_S48b60_2025	2025-05-05	REU.1.3_1	55.653711	-20.964363
CHIKV_RUN_S49b05_2025	2025-05-07	REU.4.5_1	55.632391	-21.296924
CHIKV_RUN_S48b95_2025	2025-05-07	REU.2.4_1	55.519218	-20.957323
CHIKV_RUN_S48b54_2025	2025-05-07	REU.4.6_1	55.433357	-21.258567
CHIKV_RUN_S47b29_2025	2025-05-09	REU.4.3_1	55.534709	-21.260523
CHIKV_RUN_S46b83_2025	2025-05-09	REU.3.2_1	55.352595	-21.215902
CHIKV_RUN_S46b72_2025	2025-05-09	REU.4.8_1	55.47316	-21.331994
CHIKV_RUN_S46b92_2025	2025-05-09	REU.3.4_1	55.335026	-21.222045
CHIKV_RUN_S47b34_2025	2025-05-09	REU.4.8_1	55.472216	-21.338658
CHIKV_RUN_S47b22_2025	2025-05-10	REU.2.3_1	55.463357	-20.884354
CHIKV_RUN_S47b66_2025	2025-05-12	REU.1.4_1	55.714139	-21.042258
CHIKV_RUN_S47b62_2025	2025-05-12	REU.1.6_1	55.506252	-21.027748
CHIKV_RUN_S47b63_2025	2025-05-12	REU.1.1_1	55.690945	-21.001511
CHIKV_RUN_S47b64_2025	2025-05-12	REU.4.8_1	55.474303	-21.332315
CHIKV_RUN_S47b67_2025	2025-05-12	REU.1.1_1	55.654374	-21.006785
CHIKV_RUN_S48b37_2025	2025-05-16	REU.4.8_1	55.528773	-21.361784
CHIKV_RUN_S48b35_2025	2025-05-16	REU.4.8_1	55.478056	-21.339525
CHIKV_RUN_S49b90_2025	2025-05-19	REU.1.1_1	55.690736	-21.000927
CHIKV_RUN_S49b87_2025	2025-05-19	REU.1.4_1	55.747032	-21.088069
CHIKV_RUN_S49b54_2025	2025-05-24	REU.2.4_1	55.546058	-20.898264
CHIKV_RUN_S49b58_2025	2025-05-24	REU.1.3_1	55.622499	-20.952803
CHIKV_RUN_S49b74_2025	2025-05-26	REU.1.5_1	55.766447	-21.125331
CHIKV_RUN_S52b49_2025	2025-06-11	REU.1.4_1	55.702635	-21.053707
CHIKV_RUN_S52b57_2025	2025-06-11	REU.1.4_1	55.73921	-21.088822
CHIKV_RUN_S52b60_2025	2025-06-14	REU.4.6_1	55.443343	-21.280298
CHIKV_RUN_S52b32_2025	2025-06-16	REU.1.4_1	55.703276	-21.072697
CHIKV_RUN_S52b71_2025	2025-06-28	REU.3.2_1	55.345057	-21.217678
CHIKV_RUN_S2b93_2024	2024-09-03	REU.3.5_1	55.223179	-21.035738
CHIKV_RUN_S12b01_2024	2024-11-16	REU.4.3_1	55.507669	-21.286309
CHIKV_RUN_S8b04_2024	2024-11-29	REU.4.3_1	55.55342	-21.215457
CHIKV_RUN_S8b07_2024	2024-11-30	REU.3.1_1	55.3668	-21.2598
CHIKV_RUN_S8b10_2024	2024-12-03	REU.3.1_1	55.366226	-21.25806
CHIKV_RUN_S8b14_2024	2024-12-06	REU.3.1_1	55.3668	-21.2598
CHIKV_RUN_S8b15_2024	2024-12-06	REU.3.1_1	55.366468	-21.260281
CHIKV_RUN_S8b17_2024	2024-12-07	REU.3.1_1	55.367306	-21.258026
CHIKV_RUN_S12b81_2024	2024-12-07	REU.3.1_1	55.366316	-21.258659
CHIKV_RUN_S12b54_2024	2024-12-13	REU.4.8_1	55.496277	-21.271636
CHIKV_RUN_S8b24_2024	2024-12-13	REU.3.1_1	55.365547	-21.258072
CHIKV_RUN_S8b25_2024	2024-12-13	REU.3.1_1	55.365547	-21.258072
CHIKV_RUN_S8b29_2024	2024-12-14	REU.3.1_1	55.367755	-21.255332
CHIKV_RUN_S12b53_2024	2024-12-16	REU.4.8_1	55.494449	-21.268551
CHIKV_RUN_S8b57_2025	2025-01-03	REU.4.3_1	55.50038	-21.26625
CHIKV_RUN_S12b51_2025	2025-01-10	REU.3.1_1	55.363068	-21.255442
CHIKV_RUN_S9b65_2025	2025-01-24	REU.4.3_1	55.525635	-21.281006
CHIKV_RUN_S9b64_2025	2025-01-24	REU.4.3_1	55.5149	-21.268858
CHIKV_RUN_S10b39_2025	2025-02-07	REU.4.3_1	55.520725	-21.265353
CHIKV_RUN_S10b77_2025	2025-02-14	REU.2.5_1	55.642871	-20.932313
CHIKV_RUN_S10b76_2025	2025-02-14	REU.4.6_1	55.438002	-21.263799
CHIKV_RUN_S10b86_2025	2025-02-14	REU.3.4_1	55.312033	-21.134693
CHIKV_RUN_S10b87_2025	2025-02-14	REU.3.3_1	55.289283	-21.108928
CHIKV_RUN_S10b85_2025	2025-02-14	REU.4.3_1	55.524773	-21.270816
CHIKV_RUN_S13b64_2025	2025-02-18	REU.1.3_1	55.652414	-20.956324
CHIKV_RUN_S13b29_2025	2025-02-21	REU.4.8_1	55.493933	-21.296436
CHIKV_RUN_S13b34_2025	2025-02-21	REU.4.3_1	55.513356	-21.298012
CHIKV_RUN_S13b28_2025	2025-02-21	REU.4.3_1	55.50899	-21.284725
CHIKV_RUN_S13b22_2025	2025-02-21	REU.3.4_1	55.313319	-21.218922
CHIKV_RUN_S13b30_2025	2025-02-21	REU.4.8_1	55.459048	-21.298286
CHIKV_RUN_S13b75_2025	2025-02-22	REU.3.5_1	55.267193	-21.088881
CHIKV_RUN_S14b10_2025	2025-02-27	REU.4.8_1	55.489611	-21.276861
CHIKV_RUN_S14b23_2025	2025-02-27	REU.4.3_1	55.524084	-21.278363
CHIKV_RUN_S14b35_2025	2025-02-27	REU.3.4_1	55.310861	-21.220284
CHIKV_RUN_S14b25_2025	2025-02-27	REU.3.2_1	55.336888	-21.2427
CHIKV_RUN_S14b26_2025	2025-02-27	REU.4.5_1	55.632211	-21.332511
CHIKV_RUN_S14b37_2025	2025-02-27	REU.4.4_1	55.561036	-21.338621
CHIKV_RUN_S18b51_2025	2025-03-04	REU.1.3_1	55.619916	-20.954687
CHIKV_RUN_S16b14_2025	2025-03-07	REU.4.3_1	55.504085	-21.266514
CHIKV_RUN_S16b80_2025	2025-03-07	REU.4.7_1	55.771718	-21.363786
CHIKV_RUN_S16b23_2025	2025-03-07	REU.4.1_1	55.476481	-21.170794
CHIKV_RUN_S16b18_2025	2025-03-07	REU.4.6_1	55.437616	-21.268652
CHIKV_RUN_S16b29_2025	2025-03-07	REU.4.3_1	55.533773	-21.28242
CHIKV_RUN_S16b38_2025	2025-03-07	REU.4.3_1	55.498283	-21.267012
CHIKV_RUN_S16b22_2025	2025-03-07	REU.4.3_1	55.517611	-21.279828
CHIKV_RUN_S16b06_2025	2025-03-08	REU.3.5_1	55.284204	-21.0281
CHIKV_RUN_S16b07_2025	2025-03-08	REU.3.5_1	55.254318	-21.069518
CHIKV_RUN_S17b30_2025	2025-03-08	REU.3.5_1	55.283911	-21.045065
CHIKV_RUN_S17b37_2025	2025-03-08	REU.3.5_1	55.300808	-21.035281
CHIKV_RUN_S20b32_2025	2025-03-14	REU.3.5_1	55.29306	-21.03516
CHIKV_RUN_S20b87_2025	2025-03-14	REU.3.5_1	55.273404	-21.026997
CHIKV_RUN_S20b19_2025	2025-03-14	REU.3.5_1	55.269553	-21.101379
CHIKV_RUN_S20b29_2025	2025-03-14	REU.4.8_1	55.461845	-21.295303
CHIKV_RUN_S20b05_2025	2025-03-14	REU.4.3_1	55.515803	-21.295734
CHIKV_RUN_S22b08_2025	2025-03-14	REU.3.4_1	55.306352	-21.170628
CHIKV_RUN_S20b04_2025	2025-03-14	REU.4.7_1	55.719455	-21.371287
CHIKV_RUN_S20b95_2025	2025-03-14	REU.4.4_1	55.567608	-21.357211
CHIKV_RUN_S22b06_2025	2025-03-14	REU.3.5_1	55.272076	-21.029578
CHIKV_RUN_S20b36_2025	2025-03-14	REU.3.5_1	55.270344	-21.069224
CHIKV_RUN_S20b90_2025	2025-03-14	REU.2.1_1	55.331182	-20.952532
CHIKV_RUN_S20b18_2025	2025-03-14	REU.4.2_1	55.466556	-21.243784
CHIKV_RUN_S20b03_2025	2025-03-14	REU.3.2_1	55.335638	-21.235998
CHIKV_RUN_S19b94_2025	2025-03-14	REU.3.5_1	55.25298	-21.042346
CHIKV_RUN_S20b94_2025	2025-03-14	REU.3.5_1	55.299916	-20.976778
CHIKV_RUN_S19b78_2025	2025-03-14	REU.1.4_1	55.697947	-21.032141
CHIKV_RUN_S19b80_2025	2025-03-14	REU.1.5_1	55.821351	-21.148572
CHIKV_RUN_S19b67_2025	2025-03-14	REU.1.4_1	55.672176	-21.04822
CHIKV_RUN_S19b53_2025	2025-03-14	REU.1.1_1	55.655827	-20.977547
CHIKV_RUN_S19b63_2025	2025-03-14	REU.1.1_1	55.682519	-20.998617
CHIKV_RUN_S20b62_2025	2025-03-15	REU.4.8_1	55.473625	-21.334544
CHIKV_RUN_S20b73_2025	2025-03-15	REU.1.1_1	55.643354	-20.980309
CHIKV_RUN_S23b57_2025	2025-03-17	REU.1.5_1	55.825446	-21.160461
CHIKV_RUN_S23b62_2025	2025-03-17	REU.1.4_1	55.748666	-21.088386
CHIKV_RUN_S23b59_2025	2025-03-17	REU.1.1_1	55.676699	-20.999218
CHIKV_RUN_S23b61_2025	2025-03-17	REU.1.5_1	55.807465	-21.1391
CHIKV_RUN_S23b63_2025	2025-03-17	REU.1.5_1	55.822143	-21.1597
CHIKV_RUN_S25b41_2025	2025-03-21	REU.2.3_1	55.479901	-20.887527
CHIKV_RUN_S25b54_2025	2025-03-21	REU.4.3_1	55.58237	-21.195928
CHIKV_RUN_S25b57_2025	2025-03-21	REU.4.3_1	55.501097	-21.241002
CHIKV_RUN_S25b34_2025	2025-03-21	REU.2.3_1	55.471893	-20.928755
CHIKV_RUN_S25b94_2025	2025-03-21	REU.4.8_1	55.4769	-21.325136
CHIKV_RUN_S26b67_2025	2025-03-21	REU.3.5_1	55.279187	-21.000825
CHIKV_RUN_S25b25_2025	2025-03-21	REU.2.3_1	55.494331	-20.923056
CHIKV_RUN_S25b59_2025	2025-03-21	REU.4.8_1	55.528361	-21.361158
CHIKV_RUN_S25b26_2025	2025-03-21	REU.2.3_1	55.446619	-20.892493
CHIKV_RUN_S26b70_2025	2025-03-21	REU.3.5_1	55.269004	-21.072926
CHIKV_RUN_S26b53_2025	2025-03-21	REU.3.3_1	55.29332	-21.107328
CHIKV_RUN_S25b51_2025	2025-03-21	REU.4.6_1	55.442111	-21.264903
CHIKV_RUN_S25b50_2025	2025-03-21	REU.4.3_1	55.498923	-21.266336
CHIKV_RUN_S25b49_2025	2025-03-21	REU.4.6_1	55.443077	-21.228099
CHIKV_RUN_S27b24_2025	2025-03-21	REU.1.4_1	55.720051	-21.03744
CHIKV_RUN_S27b36_2025	2025-03-23	REU.1.1_1	55.663288	-21.005369
CHIKV_RUN_S32b44_2025	2025-03-25	REU.1.4_1	55.7414	-21.079188
CHIKV_RUN_S32b45_2025	2025-03-25	REU.1.3_1	55.651096	-20.966442
CHIKV_RUN_S31b19_2025	2025-03-28	REU.3.5_1	55.272887	-21.086919
CHIKV_RUN_S31b22_2025	2025-03-28	REU.3.4_1	55.292571	-21.136332
CHIKV_RUN_S30b37_2025	2025-03-28	REU.4.4_1	55.563462	-21.360667
CHIKV_RUN_S31b47_2025	2025-03-28	REU.2.3_1	55.430711	-20.890506
