state	joint	prior	likelihood	treeModel.rootHeight	age(root)	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	bdss.birthRate1	bdss.birthRate2	bdss.birthRate3	bdss.birthRate4	bdss.birthRate5	bdss.birthRate6	bdss.birthRate7	bdss.birthRate8	bdss.birthRate9	bdss.birthRate10	bdss.birthRate11	bdss.birthRate12	bdss.deathRate1	bdss.deathRate2	bdss.deathRate3	bdss.deathRate4	bdss.deathRate5	bdss.deathRate6	bdss.deathRate7	bdss.deathRate8	bdss.deathRate9	bdss.deathRate10	bdss.deathRate11	bdss.deathRate12	bdss.samplingRate1	bdss.samplingRate2	bdss.samplingRate3	bdss.samplingRate4	bdss.samplingRate5	bdss.samplingRate6	bdss.samplingRate7	bdss.samplingRate8	bdss.samplingRate9	bdss.samplingRate10	bdss.samplingRate11	bdss.samplingRate12	deathRateAtPresent	deathRateDelta1	deathRateDelta2	deathRateDelta3	deathRateDelta4	deathRateDelta5	deathRateDelta6	deathRateDelta7	deathRateDelta8	deathRateDelta9	deathRateDelta10	deathRateDelta11	samplingRateAtPresent	samplingRateDelta1	samplingRateDelta2	samplingRateDelta3	samplingRateDelta4	samplingRateDelta5	samplingRateDelta6	samplingRateDelta7	samplingRateDelta8	samplingRateDelta9	samplingRateDelta10	samplingRateDelta11	beta.intercept	beta.temperature	beta.precipitation	birthRate.mean1	birthRate.mean2	birthRate.mean3	birthRate.mean4	birthRate.mean5	birthRate.mean6	birthRate.mean7	birthRate.mean8	birthRate.mean9	birthRate.mean10	birthRate.mean11	birthRate.mean12	rf.logBirthRate	logBirthRate1	logBirthRate2	logBirthRate3	logBirthRate4	logBirthRate5	logBirthRate6	logBirthRate7	logBirthRate8	logBirthRate9	logBirthRate10	logBirthRate11	logBirthRate12	samplingRateDeltaPrior.globalScale	samplingRateDeltaPrior.localScale1	samplingRateDeltaPrior.localScale2	samplingRateDeltaPrior.localScale3	samplingRateDeltaPrior.localScale4	samplingRateDeltaPrior.localScale5	samplingRateDeltaPrior.localScale6	samplingRateDeltaPrior.localScale7	samplingRateDeltaPrior.localScale8	samplingRateDeltaPrior.localScale9	samplingRateDeltaPrior.localScale10	samplingRateDeltaPrior.localScale11	bdss.origin	effectiveReproductiveNumber1	effectiveReproductiveNumber2	effectiveReproductiveNumber3	effectiveReproductiveNumber4	effectiveReproductiveNumber5	effectiveReproductiveNumber6	effectiveReproductiveNumber7	effectiveReproductiveNumber8	effectiveReproductiveNumber9	effectiveReproductiveNumber10	effectiveReproductiveNumber11	effectiveReproductiveNumber12	speciation
287600000	-30087.536247848046	-0.2734101102849531	-30087.262837737762	0.9869584589031772	2024.607562089042	0.1822420059933625	1.455289097589091	0.30943610919491993	0.02975294336059705	3.854300148704991	0.16897969515705027	0.2881017185248749	0.24749160526768396	0.25994116406132894	0.20446551214610845	0.336437586418331	4.7798195995517556E-4	4.7798195995517616E-4	-38652.78085579856	0.0	2.082857638199471	4.718666008375707	12.525935096352365	21.03183878474322	35.761987220303375	50.366789708376125	51.34011190986569	52.493696908792195	37.91610818353864	36.069471149571086	29.497141797403962	31.32357071394846	25.340581229179083	25.340581229179083	25.340581229179083	25.340581229179083	25.340581229179083	25.340581229179083	25.340581229179083	25.340581229179083	25.340581229179083	25.340581229179083	25.340581229179083	25.340581229179083	0.31152207207222177	0.367764410396454	0.22706535540879388	0.3964630182563127	0.5503662496712775	0.9714896844326193	1.1727338637313867	4.414534144281703	2.449912737170848	1.2177040978450007	1.692905370966368	1.0828540548046666	3.2324071118508972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1662850858901856	0.1659723509283406	-0.4822046586869746	0.5573448809157417	0.3280011988520081	0.5682466854743817	0.18826228719621646	1.3255646531151426	-0.5888499054636397	-0.6990852076822315	0.32947900853966317	-0.446846008467063	2.167497241500197	0.6034223954191175	-0.04278953971264546	1.5610655864050629	2.0359551120780015	2.667659804461806	2.798879876739714	2.922385319549435	2.8854504937993743	2.57378644638342	2.3408264626946482	1.8387152654689203	1.654585649527236	1.3676120100606863	1.3630448280445213	13.296491788987495	0.7337408153438465	1.5515261343072648	2.527801302575536	3.046037422161573	3.576885519798867	3.919332023527047	3.938472355219849	3.960693103509785	3.6353760398291195	3.5854468330272886	3.3842933704282125	3.4443708720938635	0.5024904842665867	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.1969794257715527	0.08119636872419227	0.18354607778074106	0.48991349496761943	0.8171815917377134	1.381254480915247	1.9142084966911703	1.9363897622743442	1.7641906694004093	1.3643553162260913	1.3581249958508805	1.0911334610181307	1.1854465695811653	8565.5180180608
287700000	-30094.874808621193	0.90599189023599	-30095.780800511428	1.0630754576499837	2024.5314450902952	0.18562454369318143	1.6368334652539234	0.23994729328803835	0.037280230848389245	3.731334771759429	0.16897969515705027	0.28431462627354626	0.25232792447036506	0.25319753610835016	0.21015991314773474	0.3332870302609216	4.716279525095564E-4	4.716279525095575E-4	-38636.52959636113	0.0	3.981539646445678	5.696755589895069	13.017603407567373	22.04011740033593	36.92869744448968	53.34226525955269	52.07275931223834	49.90008338439383	40.10519796348476	38.208434699330454	29.824948153217477	24.28779421132976	26.16715003028676	26.16715003028676	26.16715003028676	26.16715003028676	26.16715003028676	26.16715003028676	26.16715003028676	26.16715003028676	26.16715003028676	26.16715003028676	26.16715003028676	26.16715003028676	0.24772206409319064	0.3374947145211482	0.19476236029260288	0.34146820976561126	0.4785703311478596	0.8831349702913841	1.188012307286481	3.361611121988429	1.989390154778479	1.6398411474351682	1.9224695288466673	1.975762366654834	3.264504808444674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3954478705830693	0.30924244111280774	-0.5497696992905111	0.5614744344581277	0.33754859795780223	0.6126748605227754	0.29655881637761466	1.0401387790876873	-0.5245922227589138	-0.19322876105959347	0.1590111966926669	0.027343759786429955	3.4279396778368083	0.4596138421222085	-0.0633239630858537	2.979200051873431	3.3211730613365655	3.8080616844094846	3.864886191949822	3.920695158632959	3.986186910149064	3.7580866019755668	3.5650442693172235	3.1906763289588578	3.0573446855822937	2.8413946957449423	2.8425264307875255	12.95753312713489	1.3816685903314083	1.7398968180324228	2.566302549758136	3.0928643109645346	3.6089889573106664	3.9767289861601895	3.9526419581317827	3.9100226737860133	3.6915059509364836	3.643056294886386	3.3953452296159132	3.189973928323642	0.554138129240484	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.1899754568735126	0.1507309833725371	0.21493423680055276	0.49380345457104685	0.8314321478678621	1.3859147714369175	1.9719668483497534	1.9035807088124879	1.6898806938451272	1.4243652700184135	1.3740585759577553	1.061778287542517	0.8630163740256398	8540.7487958497
287800000	-30181.582183929404	0.7985549624481609	-30182.38073889185	1.0170661920090605	2024.5774543559362	0.18673784417380873	1.6368334652539234	0.293333604404983	0.03616693036776195	3.673864630940298	0.1730635248592372	0.2884554678269833	0.2444744644352649	0.26441268222007014	0.20265738551767787	0.3320597706398872	4.442606719885236E-4	4.442606719885238E-4	-38651.08321173493	0.0	3.2628493410440176	5.875512465075251	13.153524323058944	21.43134493281548	34.08558498617455	49.44123763143172	49.76810826667224	50.895242011535295	42.031073846907894	44.08220368339676	40.52216676162889	40.960562562383025	25.494566663190188	25.494566663190188	25.494566663190188	25.494566663190188	25.494566663190188	25.494566663190188	25.494566663190188	25.494566663190188	25.494566663190188	25.494566663190188	25.494566663190188	25.494566663190188	0.3074310437131162	0.46129077232435045	0.28072176738126353	0.455314502406072	0.6074003956849959	0.9352618052324453	1.2265350680485752	3.762313623600599	2.5678561328391565	2.595052081904173	2.199896235524484	2.0911263355597827	3.2384653574295528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1795044649703534	0.40577777271946514	-0.49666455958958927	0.48362436711014345	0.28819980980019305	0.43163829163863854	0.27112195956702284	1.1208409173169078	-0.3819627323717741	0.010535225293743393	-0.16519639293315147	-0.05070735623210981	1.2921682707294164	0.42545969184136984	-0.05572185180267579	0.8755338131596988	1.1939551145781357	1.644122475607704	1.7007886295002799	1.7560566074260704	1.8078576289095394	1.5958322390250457	1.418605435217784	1.0712955052546382	0.9472199880121969	0.7470693265100596	0.747682429829993	13.258042681987874	1.1826008446310439	1.7707932843239884	2.576689732073776	3.064854566863633	3.5288745672367723	3.9007848458343295	3.9073743826377805	3.92976944200716	3.738409198224496	3.7860561564125907	3.7018491518310843	3.712609715070115	0.5391215439758663	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.187604322427502	0.12645723707552478	0.22636557007113092	0.510315310670117	0.8258744922974312	1.305862692619742	1.8706605565186414	1.862502106658648	1.7395990793493465	1.4977706719198538	1.5693414739242548	1.4631865911185287	1.484848053816851	8468.702472843077
287900000	-30164.58908216561	-16.377030707440735	-30148.21205145817	1.0193217192142756	2024.575198828731	0.18673784417380873	1.6929733571084598	0.2751053889769935	0.03005523177691049	3.6591014228858065	0.15602675507803332	0.2850275287557188	0.25261404576907726	0.25499742448225715	0.20736100099294294	0.3840914128668961	4.4224015692071014E-4	4.422401569207091E-4	-38696.8205551446	0.0	1.6329888235110097	3.5209123968573355	9.663472789854945	20.184166803737188	35.69457028669114	50.84068624381095	51.865160333410884	51.293804819744864	48.85119552548363	51.96593704133883	42.7757689271758	25.949868718665126	24.94278948302277	24.94278948302277	24.94278948302277	24.94278948302277	24.94278948302277	24.94278948302277	24.94278948302277	24.94278948302277	24.94278948302277	24.94278948302277	24.94278948302277	24.94278948302277	0.2179147293246165	0.3561491193191615	0.2091095905827832	0.3618518813681958	0.46863867122643943	0.7650297777459227	1.0717041725774374	5.714454952704739	1.6094416070354767	0.5558570847407213	4.600504486937817	5.386173282033957	3.2165847817529207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5236514425991996	0.49124568125768986	-0.5324910462474118	0.5483764892095249	0.25859708709036433	0.4900827105339358	0.337090586903607	1.6737488551948754	-1.2671116304340058	-1.063131350515084	2.113410028160759	0.157669197993012	0.6968562245471734	0.22934932984208356	-0.051657237663656874	0.4815265940309041	0.639288601985033	0.8859898430954425	0.8861998944063446	0.8890755671954453	0.9828631325704605	0.875101854144346	0.768589902805706	0.587051900294038	0.5250327235883365	0.41899036079484114	0.4225642679979458	7.332364986213767	0.49041196981978114	1.258720159675195	2.2683530856744234	3.004898475461227	3.574998584408537	3.928696944338159	3.948647280239485	3.937569981136532	3.8887788515871455	3.950588447040587	3.7559717957049603	3.256166550588123	1.1212702886411445	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.2075925347683478	0.06490234970091319	0.13917233652369126	0.3842044992934871	0.7976468234851422	1.404666045136169	1.977635120587461	1.9937024729384165	1.6731381363149456	1.839815093496027	2.037988051767283	1.447901136910119	0.8556134583198822	8548.60850368643
288000000	-30063.802324167857	0.06154022002882664	-30063.863864387884	1.0773247050610402	2024.5171958428841	0.2265089104722755	1.6011867013694745	0.24571148410189494	0.027834009463933593	3.7394511286021195	0.15930776599031415	0.279062208738044	0.25152979049053514	0.26096274449993195	0.20844525627148505	0.3323790997120962	4.4320028856248346E-4	4.4320028856248227E-4	-38660.31636480964	0.0	3.6087392909990386	5.551656215435482	11.180463269599478	20.510203128239247	35.52888234326526	49.462054153468614	51.88422785425834	47.79858702832223	39.06367268049839	34.37952686516578	31.512439582100537	32.094357909064385	24.663002899978835	24.663002899978835	24.663002899978835	24.663002899978835	24.663002899978835	24.663002899978835	24.663002899978835	24.663002899978835	24.663002899978835	24.663002899978835	24.663002899978835	24.663002899978835	0.1823799177561826	0.3478526177259481	0.21749563718236944	0.3513579589682914	0.5077019810594161	0.8901338019955536	1.3379246998358576	4.457001772645636	2.957863101781504	4.190151458877851	3.7269724808298554	3.773140994214715	3.2053042624222874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.701663307424287	0.6456869062282108	-0.4696000863901399	0.4796267385210603	0.3680890940563617	0.5614771667738663	0.40750317020770693	1.203356609713265	-0.4100092091372821	0.3482697984355162	-0.11714064424667979	0.012311572805496294	2.559495250822582	0.1718774344145107	-0.02480096965356813	2.392164308206054	2.519329109171773	2.7016152171140333	2.721293335071765	2.740768866362018	2.7686731714144965	2.6837112258215705	2.6109522682801973	2.4712479604249658	2.4216393016443356	2.3409784638693956	2.3415697576894083	13.724559160731303	1.2833584844808128	1.7140963004363705	2.414167904220818	3.020922475898691	3.5703459528329917	3.9012057928416253	3.949014849078111	3.866996078983562	3.6651929476667693	3.537461237939291	3.4503823752444664	3.468680248614543	0.5572006290621432	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.1746870784683374	0.14524788438450079	0.2219698647055697	0.4493665290870469	0.8199371250736222	1.4115171788466716	1.9356548955356576	1.995476032733083	1.6414347307182053	1.4142812422321869	1.1915344311258202	1.1099847449463658	1.1286466276328633	8596.452500421754
288100000	-29985.946490221446	-12.698094436687665	-29973.248395784758	0.9844635232370362	2024.610057024708	0.19801631116973337	1.6011867013694745	0.24461039768555967	0.027834009463933593	3.769044814320997	0.15930776599031415	0.28752743219027066	0.2480868383382809	0.25968817859144433	0.20469755088000027	0.33061701552490086	4.661500755113758E-4	4.6615007551137653E-4	-38687.74334360689	0.0	5.513471690524726	5.364525763604533	8.436831028864214	16.706184523707545	33.77831625001834	47.559292506669316	50.9391887351049	45.5539637573073	34.30718395554332	26.25249623145688	22.01942918010538	18.86420891650887	21.64336204246484	21.64336204246484	21.64336204246484	21.64336204246484	21.64336204246484	21.64336204246484	21.64336204246484	21.64336204246484	21.64336204246484	21.64336204246484	21.64336204246484	21.64336204246484	0.18166568728794538	0.33009477463558184	0.2261164044091667	0.3763722548564561	0.5227483086966564	1.0415865799899784	1.6280885603556237	5.976155540656046	3.0116431702023814	1.8921715863479174	4.072286133903546	3.943499883471841	3.074698804316746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7055871640770646	0.5972116941880148	-0.37832987866323403	0.5095287627060068	0.32852140977148736	0.6894002844297586	0.44666155599868845	1.3003708106910337	-0.6852916415134157	-0.46476067655498965	0.7664793884435707	-0.03213592111337357	1.8173363774283091	0.12732163308481828	0.019313136398488716	1.6772375876240666	1.7956435822654724	1.923645897266756	1.991102035908718	2.0524479283301322	1.9583127586518776	1.8839868121716454	1.8492206453280928	1.7358246743178327	1.6905954890323183	1.627617329282573	1.6224018082733602	6.873574538329848	1.7071944956291376	1.6798079776937256	2.1326067675874443	2.815778981628129	3.519819065555321	3.8619771959059914	3.9306325435333442	3.8188976398388847	3.535354777009428	3.267761079048125	3.0919252081658612	2.937266418612234	1.0633967650852858	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.1957817071884271	0.25262152052198916	0.24413663304126518	0.38578108066725125	0.7586914673053006	1.523872060316093	2.0965131241069903	2.18891334298392	1.6493395882173805	1.391489624910605	1.1154408752949605	0.8562657658514834	0.7372615278541348	8714.494947822133
288200000	-29998.469617559953	-8.540993477184198	-29989.928624082768	1.0016047512019521	2024.5929157967432	0.22299736036511422	1.5842539274491396	0.28644316413889787	0.033753817530396225	3.727293885213153	0.14525784530331168	0.2859913402808878	0.24931636756871453	0.26008657827949866	0.20460571387089524	0.3321425525006644	4.6200978123317574E-4	4.6200978123317623E-4	-38716.92472599924	0.0	3.734113045731694	4.328050119472538	7.314907866092537	14.540905866637035	32.27536494676811	47.28574849207389	50.99001257484656	46.16934084612648	34.69310533823378	31.65593027460253	27.83505469367634	23.36823582036107	20.769505169003544	20.769505169003544	20.769505169003544	20.769505169003544	20.769505169003544	20.769505169003544	20.769505169003544	20.769505169003544	20.769505169003544	20.769505169003544	20.769505169003544	20.769505169003544	0.16167585044805569	0.3291045131477527	0.2755454080808416	0.3834636707315374	0.5127938285939966	0.9364198071220281	1.5427141931148842	8.072920991346427	4.076764970032884	4.6695142747899645	5.100842539209136	5.165762429546501	3.033485813290474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8221618714310244	0.7107819619102057	-0.1776229338296606	0.33049244987103266	0.2906289853082565	0.602190016997764	0.4992347193450454	1.654972045416015	-0.6832115991843796	0.1357512821872193	0.0883506732616636	0.012646976452118642	3.106213428619391	0.2996465798289795	0.019457735834470746	2.7876331260999243	3.0495997569647226	3.3556974009897464	3.477976900028806	3.589987484567862	3.4476367743280107	3.280569404089023	3.1855517134145406	2.9255126239982574	2.8249173578007185	2.678926677437693	2.6705519431711235	10.16027403373503	1.3175103193617685	1.4651171217619117	1.9899144391901067	2.676965771859135	3.474304244082197	3.856208949718821	3.9316297816810084	3.83231595974656	3.5465409737880025	3.454925501484113	3.326296186558144	3.151377656628198	0.6690256322818234	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.2144867211487747	0.17839953905427205	0.20513437542445845	0.3475832875430398	0.6874167865894301	1.516535640741234	2.17847193999259	2.2852954135713253	1.6007440077837842	1.3963103976611286	1.244384845278531	1.075944359450567	0.9010215811950022	8726.996101916473
288300000	-30065.377096849705	-13.760703032115211	-30051.61639381759	1.0903471430833511	2024.5041734048618	0.16946392959755274	1.5180434429678544	0.22500195721956284	0.033753817530396225	3.9139889552518565	0.1397478974327898	0.2820779867895873	0.24511317304058636	0.26524205253001376	0.20756678763980876	0.3948767624974301	4.5161790017464156E-4	4.516179001746409E-4	-38715.875080737096	0.0	2.5398944474145693	3.5742545755753	7.06508564875188	15.764305499885726	34.38701998251423	46.66331782515311	47.505182249504244	44.783392685697486	33.83258026307087	31.93650104757024	28.517222945220215	21.64193665771268	21.56046276363869	21.56046276363869	21.56046276363869	21.56046276363869	21.56046276363869	21.56046276363869	21.56046276363869	21.56046276363869	21.56046276363869	21.56046276363869	21.56046276363869	21.56046276363869	0.14210652823191183	0.4094062791623786	0.28261857367968896	0.3864424216645712	0.5495823356372053	1.0163627160453406	1.7418430843022359	5.848304724666653	3.9892603815957375	4.078968923456939	3.4143791746604353	1.8217274850569618	3.070861209801111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9511783038230701	1.0581310354257818	-0.3706098182206747	0.31288469086463866	0.3521757167647151	0.6148269684157753	0.5387135070482043	1.2112080321156957	-0.3825459828931876	0.022238395941430577	-0.1778485588002921	-0.6282104643113389	1.3456106555209288	0.26746894572701174	0.031348779855330036	1.0552516286272098	1.2980669900563617	1.5686863246613083	1.697452142390814	1.8148406450985117	1.6451851602498584	1.4918333430260815	1.4141166302605308	1.1783264907923203	1.0853875142495133	0.9538769052924722	0.9443041228949438	6.001772018576821	0.9321225240309687	1.2737566440760828	1.9551651390285962	2.757748238736813	3.537679167084249	3.8429583704766825	3.8608388050791875	3.801837371715121	3.5214242513316556	3.46374958912078	3.3505082186178865	3.0746329443229152	0.7590776118106717	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.1903410776229437	0.11703197042047776	0.16268893404016382	0.3234472984670597	0.7182928693947377	1.5552668403937544	2.066867986694743	2.038647272055352	1.6339075700797372	1.324185787484017	1.2456009726472967	1.1418379750179248	0.9255735424067021	8664.25868691951
288400000	-30070.124682648566	-5.947089468252033	-30064.177593180313	1.1950326509834406	2024.3994878969618	0.20632687079840836	1.5704175809412246	0.24354056498672313	0.033962686336561305	3.8156023875461034	0.1301499093909924	0.2842537259361965	0.2493238542193768	0.26330949453671726	0.2031129253077056	0.29725604048283616	4.544522495247759E-4	4.544522495247766E-4	-38710.32287269403	0.0	7.062708452286013	7.41357558611132	10.863265145235893	18.66930142772136	34.009421364693225	48.59610553856409	52.85218694715345	49.161561358902695	39.2594418840208	34.81387324072826	32.45118738373417	31.460831941443253	23.824342736180498	23.824342736180498	23.824342736180498	23.824342736180498	23.824342736180498	23.824342736180498	23.824342736180498	23.824342736180498	23.824342736180498	23.824342736180498	23.824342736180498	23.824342736180498	0.2316732186140038	0.35899411688892074	0.22596065383049757	0.42211320580561873	0.552430290181903	0.835932991494686	1.1203293127831373	5.708413928789537	3.944526048265825	3.7610428650993177	8.528860734874419	1.5028545051376578	3.170707862010961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.46242744069831	0.4379781625741329	-0.4629451148376499	0.6249126522432554	0.2690537155515695	0.4142212023425959	0.29282949418393334	1.6283185429330171	-0.3696124070686489	-0.04763253053945891	0.8187595160955443	-1.73608948966381	2.7968907529508096	0.14408425626511995	-0.0020454808396505077	2.648586997786646	2.7672293210038696	2.916542423814089	2.9593414575435237	2.9990059782812333	2.9652918309834893	2.88840361218992	2.8369263298080862	2.7148846856898685	2.669079543965813	2.5998566646352352	2.597540187662461	13.331368971826073	1.9548286114049205	2.0033128581630004	2.385386927257938	2.9268805400202544	3.5266375851929004	3.8835433947442755	3.967499091727911	3.8951120449522736	3.6701919728537584	3.5500159636808677	3.479737033658907	3.448743341700168	1.2999517929077762	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.2038938930933853	0.2935942703712073	0.30655718154835065	0.45168931838705284	0.7699806302575076	1.3951568293273906	1.9706229595813778	2.118776580562392	1.66464519098602	1.413793344942106	1.2620404783869719	1.003028569111152	1.2421758176273385	8646.145279513717
288500000	-30093.480703655096	-5.25446835930735	-30088.226235295788	1.1772995829122102	2024.417220965033	0.19323342701275736	1.6212689176064063	0.2749963283899777	0.05436639140105548	3.6956861937833745	0.160448741806442	0.289387536664057	0.24346403485169565	0.26255091199845026	0.20459751648579333	0.36716161332959585	4.4840735881492195E-4	4.4840735881492217E-4	-38724.20292654976	0.0	5.566721541008957	6.3860287416973796	10.394572909737956	19.813369594110025	35.47971833810436	50.25608830941249	54.46304595343337	49.57305903492333	39.85278590957135	32.86054255048861	29.27843395089362	29.559571060721932	25.06095990921524	25.06095990921524	25.06095990921524	25.06095990921524	25.06095990921524	25.06095990921524	25.06095990921524	25.06095990921524	25.06095990921524	25.06095990921524	25.06095990921524	25.06095990921524	0.1753771463341206	0.3665793386143337	0.24799882670920267	0.391701563464313	0.5397189839170112	0.9035922720211766	1.3325303734149965	5.823202988704121	1.6357785863856962	0.7676430291561859	2.6073445700628377	1.6185382627720688	3.2213112531722845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7408165020934439	0.7372761974478426	-0.3907909591940244	0.45707621700538553	0.3205483718015844	0.5153296281743912	0.38845671796403053	1.474770780956864	-1.2697315614361928	-0.7565493503028123	1.22276275699588	-0.4768088623299719	2.975007052876891	0.010149265259252041	0.007982640756395269	2.961078899635079	2.9746560708869616	2.983657695921367	2.9980757970020773	3.0109877972198156	2.98385520752858	2.9759832562655535	2.976482892972732	2.9657498215276603	2.9606944869597362	2.955122534003631	2.9537401825821403	12.142660890141016	1.716806288372293	1.8541125950180366	2.3412838343416236	2.9863569418596736	3.568961218799506	3.9171316999861765	3.997522415785024	3.9034475215450612	3.685192312694055	3.492272623443256	3.3768512023790342	3.386407585173701	0.8743052609685614	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.2003377306902367	0.22058357870065218	0.25114615612057206	0.4107072526450299	0.7784399920368781	1.3858897448075997	1.9355653800080033	2.0635029838882635	1.6051287904022493	1.4927960550738533	1.2722539670030086	1.0581940058098405	1.1079507894102227	8635.976691253974
288600000	-29955.238137442335	-12.919218638642326	-29942.318918803692	1.0470958649443665	2024.5474246830008	0.18327513556410294	1.4677330128324422	0.2749963283899777	0.05436639140105548	3.849222098557339	0.17040703325509643	0.2876052264092667	0.2525567249271906	0.2607076176879975	0.19913043097554142	0.3494254905407923	4.619281871606909E-4	4.619281871606893E-4	-38677.58237553463	0.0	3.265782811539601	5.0503680005864355	10.210196358488172	19.315245179829773	34.098199947190885	50.04310462592273	52.64894004345699	47.06152340796809	33.969362364264526	26.488002818507493	23.13705455235815	24.17964334950012	23.697595200203345	23.697595200203345	23.697595200203345	23.697595200203345	23.697595200203345	23.697595200203345	23.697595200203345	23.697595200203345	23.697595200203345	23.697595200203345	23.697595200203345	23.697595200203345	0.2353372459433524	0.30456945822819165	0.22461944741652695	0.37077425858070207	0.51815246921853	0.9228105292493581	1.2895554222644958	6.559217248046349	3.6535920232644727	1.1899907383702177	1.7044337539786216	0.819517024281178	3.165373574646974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4467357044736013	0.2578795924689444	-0.3044915415269669	0.5011857845280243	0.33467613109151634	0.5771543952742877	0.3346288677079731	1.6265737488222365	-0.5851604742597929	-1.1217652754216398	0.3592874222606096	-0.7322730535000457	2.240794094116868	0.13422774905158363	-0.01438427691185444	2.107981652947707	2.2104924533940964	2.3519191353944104	2.3742803432850765	2.39569507366633	2.4023032227527628	2.334445938628916	2.2801550501816092	2.1697426299944915	2.129879123065995	2.0664602163635646	2.066174275343176	10.644445728618791	1.183499492502279	1.6194611120355313	2.323386863968936	2.9608946897901918	3.5292445954237555	3.9128847265582776	3.963646106249258	3.8514557543852987	3.52545901144185	3.276691906651897	3.141435425520153	3.1855110952639762	1.9406291225611487	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.1994451594680162	0.1364556064697958	0.21041302201100978	0.4268081575592764	0.802515733893242	1.4081002334793877	2.0325865128232863	2.1070405681276974	1.5554025556545537	1.2419703059587188	1.064305830380014	0.9108349019714456	0.9862353742196692	8735.263456730936
